"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol","mgi_description"
"26","ENSMUSG00000016128",1175.94805826205,0.649077020174758,0.137880983814124,4.70751660032956,2.50752866718879e-06,0.00127373500833665,"Stard13","StAR-related lipid transfer (START) domain containing 13"
"1","ENSMUSG00000000142",461.160417111844,0.632478817897172,0.180551644720048,3.50303548260585,0.000459988184073199,0.0527075893960656,"Axin2","axin 2"
"94","ENSMUSG00000028364",28232.8506600874,0.602806931687934,0.161393081642389,3.73502336998323,0.000187697756040259,0.0278085956683396,"Tnc","tenascin C"
"191","ENSMUSG00000092035",598.115826607381,0.596484488218227,0.124749678806384,4.78145109410655,1.74034345363594e-06,0.000952034805425538,"Peg10","paternally expressed 10"
"25","ENSMUSG00000015957",378.905578162771,0.531920712894949,0.155389177922559,3.42315159914188,0.000618995450343302,0.0628855163588056,"Wnt11","wingless-type MMTV integration site family, member 11"
"132","ENSMUSG00000039153",2375.38640853633,0.529906659202809,0.116185229319121,4.56087802475596,5.09401665544938e-06,0.00219552117849868,"Runx2","runt related transcription factor 2"
"22","ENSMUSG00000013033",1818.59627887472,0.521686478170155,0.127369536227162,4.09584971118787,4.20622747371666e-05,0.00964922150946323,"Adgrl1","adhesion G protein-coupled receptor L1"
"136","ENSMUSG00000040809",9892.95487472787,0.498565798649292,0.102097617290291,4.88322658139742,1.04363829168566e-06,0.000645376844462833,"Chil3","chitinase-like 3"
"45","ENSMUSG00000021557",1448.37568377623,0.484876680462616,0.0959162869949808,5.05520694820045,4.2992431805649e-07,0.000382175848482341,"Agtpbp1","ATP/GTP binding protein 1"
"86","ENSMUSG00000027253",5008.11693087307,0.472338966181957,0.141357498525527,3.34144966562675,0.000833421262562607,0.0764758104350191,"Lrp4","low density lipoprotein receptor-related protein 4"
"74","ENSMUSG00000025856",3533.42997095319,0.460330198780853,0.115796758576639,3.97532888173367,7.02820633896312e-05,0.0136934491450784,"Pdgfa","platelet derived growth factor, alpha"
"3","ENSMUSG00000000782",438.974513103858,0.459512960446479,0.124656784629121,3.6862250363157,0.00022760510688648,0.0314293925752078,"Tcf7","transcription factor 7, T cell specific"
"16","ENSMUSG00000005533",2801.37242951232,0.456087314709649,0.0780806635259862,5.84123256787973,5.18160074764645e-09,1.84244768584439e-05,"Igf1r","insulin-like growth factor I receptor"
"139","ENSMUSG00000040943",1106.8155864274,0.435304583437514,0.12054783644345,3.61105264333566,0.000304956747937547,0.0394751261117944,"Tet2","tet methylcytosine dioxygenase 2"
"120","ENSMUSG00000035914",3079.05076688044,0.433644225764144,0.0999084365790011,4.34041649146663,1.42212907836108e-05,0.00439716127859341,"Cd276","CD276 antigen"
"185","ENSMUSG00000075703",1556.7165681271,0.430940782221269,0.120730539735337,3.56944301885811,0.000357741015951375,0.044632898858565,"Selenoi","selenoprotein I"
"96","ENSMUSG00000028402",2904.25794898898,0.417994322308115,0.0907106539153981,4.60799591079963,4.06568657273157e-06,0.0019363384848071,"Mpdz","multiple PDZ domain protein"
"163","ENSMUSG00000053746",920.131080107853,0.413315656699135,0.128151235120392,3.22521789439519,0.00125876824450556,0.0978331188065715,"Ptrh1","peptidyl-tRNA hydrolase 1 homolog"
"142","ENSMUSG00000042225",1154.48002153886,0.410633517281577,0.0899161791020128,4.56684793974286,4.95112900250809e-06,0.00219552117849868,"Ammecr1","Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
"85","ENSMUSG00000027134",467.714773158251,0.405870814398103,0.117427769353611,3.45634441182222,0.000547555210006562,0.0585554718189724,"Lpcat4","lysophosphatidylcholine acyltransferase 4"
"34","ENSMUSG00000020205",1621.46892747754,0.398209414871462,0.11581416236649,3.43834818414817,0.000585274615921031,0.0607617581185754,"Phlda1","pleckstrin homology like domain, family A, member 1"
"112","ENSMUSG00000032492",9619.77750256966,0.394264925634052,0.106035516153187,3.71823460607734,0.00020061991152069,0.0288223939551391,"Pth1r","parathyroid hormone 1 receptor"
"73","ENSMUSG00000025757",1580.43309115409,0.380835282576563,0.089484952942342,4.2558583320924,2.08248542930848e-05,0.00592014306386334,"Hspa4l","heat shock protein 4 like"
"80","ENSMUSG00000026628",833.104384554024,0.380246563538147,0.0926919174052774,4.10226235665827,4.09129981232607e-05,0.00964922150946323,"Atf3","activating transcription factor 3"
"47","ENSMUSG00000021838",1870.48879697486,0.37868259132353,0.10574995077196,3.58092451636336,0.000342380566618984,0.0434792749912661,"Samd4","sterile alpha motif domain containing 4"
"148","ENSMUSG00000044548",344.426131270457,0.369810511284257,0.0922684508835458,4.00798439491526,6.12391656673083e-05,0.0128088919600901,"Dact1","dishevelled-binding antagonist of beta-catenin 1"
"126","ENSMUSG00000037656",2097.16016686543,0.368711450346164,0.101054287449447,3.64864727318587,0.000263624762761629,0.0350423831846602,"Slc20a2","solute carrier family 20, member 2"
"160","ENSMUSG00000051586",2071.90716564193,0.362645173947215,0.110923062259016,3.2693397257678,0.00107798788464866,0.0891408237404528,"Mical3","microtubule associated monooxygenase, calponin and LIM domain containing 3"
"130","ENSMUSG00000038718",592.624910617941,0.356782868914643,0.10881240108603,3.2788805811992,0.00104219728453906,0.0877110767928936,"Pbx3","pre B cell leukemia homeobox 3"
"150","ENSMUSG00000045005",5146.38820575384,0.354716456684086,0.0873674591597406,4.06005233636852,4.90617175395349e-05,0.0105728001297698,"Fzd5","frizzled class receptor 5"
"95","ENSMUSG00000028399",13769.3139447204,0.353741823540575,0.0620430256848986,5.70155661551942,1.18718291993449e-08,2.81421711170472e-05,"Ptprd","protein tyrosine phosphatase, receptor type, D"
"158","ENSMUSG00000050931",6590.16841271693,0.349550002178729,0.0889257091481984,3.93080927357227,8.46604132460639e-05,0.0159214964128379,"Sgms2","sphingomyelin synthase 2"
"172","ENSMUSG00000060284",7267.03366890701,0.349201580487092,0.104708105536929,3.33500046339711,0.000852992571275631,0.0772746072691293,"Sp7","Sp7 transcription factor 7"
"36","ENSMUSG00000020422",23887.1465415324,0.348063604888044,0.0799249946064017,4.35487805288091,1.33141016194863e-05,0.00429030495625969,"Tns3","tensin 3"
"116","ENSMUSG00000033705",1924.24190905148,0.344123472814733,0.10553637016304,3.26070976558228,0.0011113373086393,0.0903231459472961,"Stard9","START domain containing 9"
"23","ENSMUSG00000014496",3752.53967316064,0.342343386441977,0.0971365489416946,3.52435195785539,0.000424519959736557,0.0499003916308517,"Ankrd28","ankyrin repeat domain 28"
"144","ENSMUSG00000043415",891.276530167905,0.339773298797166,0.083414365116627,4.07331876616344,4.63479200308413e-05,0.010300101040604,"Otud1","OTU domain containing 1"
"115","ENSMUSG00000032913",694.067246741645,0.324167953781715,0.0771867152048495,4.19978947052469,2.67163275136772e-05,0.00703678381901908,"Lrig2","leucine-rich repeats and immunoglobulin-like domains 2"
"151","ENSMUSG00000045045",1024.20553172491,0.321261787296494,0.0898433086901858,3.57580093587524,0.000349157267901655,0.0439474674457101,"Lrfn4","leucine rich repeat and fibronectin type III domain containing 4"
"57","ENSMUSG00000023008",4136.72246103446,0.314739225087858,0.0771157961991307,4.08138462676478,4.47681990033939e-05,0.0101069538797662,"Fmnl3","formin-like 3"
"128","ENSMUSG00000038331",1836.88509287194,0.305219828709657,0.0802654530453777,3.80263011207452,0.000143168032086689,0.024317598492886,"Satb2","special AT-rich sequence binding protein 2"
"174","ENSMUSG00000061175",4008.14151287839,0.303896593857667,0.0948720538292266,3.20322562432024,0.00135897466206684,0.0998980207708058,"Fnip2","folliculin interacting protein 2"
"83","ENSMUSG00000026883",2915.37719037091,0.30332178289293,0.0604915602548435,5.01428268034536,5.32316787565945e-07,0.000420618981641691,"Dab2ip","disabled 2 interacting protein"
"123","ENSMUSG00000036989",2220.49532228423,0.298611934467215,0.0879065718503418,3.39692389524179,0.000681479171605149,0.0659365867873472,"Trim3","tripartite motif-containing 3"
"153","ENSMUSG00000048537",6246.46267838001,0.297466399255407,0.0873237238270479,3.40647863167819,0.000658067015262028,0.0645495666073919,"Phldb1","pleckstrin homology like domain, family B, member 1"
"103","ENSMUSG00000030471",994.86141009788,0.296124523015149,0.0860507666923664,3.44127698564037,0.000578975522128202,0.0607617581185754,"Zdhhc13","zinc finger, DHHC domain containing 13"
"121","ENSMUSG00000036206",1789.5301934227,0.294101968499362,0.0845936188862726,3.47664483883533,0.000507729905190363,0.0547078972842616,"Sh3bp4","SH3-domain binding protein 4"
"78","ENSMUSG00000026193",302277.047740111,0.293141016407505,0.0864554424873981,3.39066006689208,0.000697245249624449,0.0670062107122198,"Fn1","fibronectin 1"
"60","ENSMUSG00000024077",2945.87991589475,0.292498899821652,0.0828803077421046,3.52917246315988,0.000416861369583875,0.0494084938299288,"Strn","striatin, calmodulin binding protein"
"79","ENSMUSG00000026558",1898.66391499454,0.278019831431091,0.0736073091059874,3.77706826683162,0.000158685247486864,0.0250775586111741,"Uck2","uridine-cytidine kinase 2"
"108","ENSMUSG00000031642",1836.93365180166,0.2738492031746,0.0848242503570651,3.22843057288264,0.00124471468561186,0.097272400953063,"Sh3rf1","SH3 domain containing ring finger 1"
"55","ENSMUSG00000022800",2212.23245176346,0.27113267834379,0.0554604462506594,4.88875760426408,1.01474348844382e-06,0.000645376844462833,"Fyttd1","forty-two-three domain containing 1"
"4","ENSMUSG00000001036",3516.07105970437,0.26735369789628,0.0707289836098065,3.77997370033198,0.000156844925057859,0.0250775586111741,"Epn2","epsin 2"
"53","ENSMUSG00000022565",29447.1300511461,0.266996594425221,0.0671211486908275,3.97783112525468,6.95467354724106e-05,0.0136934491450784,"Plec","plectin"
"90","ENSMUSG00000027833",2213.84006084622,0.266858807671325,0.0828938569201426,3.21928328088786,0.00128511460584266,0.0980381999434721,"Shox2","short stature homeobox 2"
"133","ENSMUSG00000039852",5295.97417508825,0.25416008497345,0.0740592654514357,3.43184722970437,0.000599485154171626,0.0617860677375582,"Rere","arginine glutamic acid dipeptide (RE) repeats"
"141","ENSMUSG00000041852",2023.57752189554,0.250021024992188,0.0588068092054659,4.25156590487059,2.12281021062385e-05,0.00592014306386334,"Tcf20","transcription factor 20"
"101","ENSMUSG00000029306",413734.266325258,0.23807575120383,0.0715629889250902,3.32679999507903,0.000878494021137448,0.0785837764945781,"Ibsp","integrin binding sialoprotein"
"171","ENSMUSG00000059495",7087.95102379789,0.235283918544439,0.0639344321719849,3.68008146082412,0.000233159458314055,0.0318867978423154,"Arhgef12","Rho guanine nucleotide exchange factor (GEF) 12"
"65","ENSMUSG00000024594",4931.51014500302,0.230028559605711,0.0659931268687715,3.48564419538912,0.000490953541857383,0.0545533767643559,"Prrc1","proline-rich coiled-coil 1"
"46","ENSMUSG00000021775",2052.11133885888,0.224751807160304,0.0655878513449319,3.42672922731248,0.000610897902419097,0.0625093587489699,"Nr1d2","nuclear receptor subfamily 1, group D, member 2"
"49","ENSMUSG00000022094",5240.17301896693,0.217613698044906,0.0589665527110378,3.69045989700822,0.000223848978651542,0.0312137649349106,"Slc39a14","solute carrier family 39 (zinc transporter), member 14"
"97","ENSMUSG00000028433",4524.09698504867,0.214643808465359,0.0647189338017141,3.31655353166022,0.00091135126295947,0.0810134313317033,"Ubap2","ubiquitin-associated protein 2"
"44","ENSMUSG00000021540",2559.68367545484,0.200386478700977,0.0516752239775068,3.87780571184754,0.000105402837091104,0.0192198019480355,"Smad5","SMAD family member 5"
"119","ENSMUSG00000034867",2351.63278589054,0.193168521336085,0.0533888865949677,3.61814103376138,0.000296726695984496,0.0390772573795137,"Ankrd27","ankyrin repeat domain 27 (VPS9 domain)"
"175","ENSMUSG00000061689",4253.68916366564,0.193009973944472,0.0378446043978301,5.10006583542298,3.39535360448083e-07,0.000321947428776872,"Dlgap4","DLG associated protein 4"
"9","ENSMUSG00000002948",2880.24360285155,0.189022965851279,0.0578647079011388,3.2666364820198,0.00108833332824041,0.0894760978471874,"Map2k7","mitogen-activated protein kinase kinase 7"
"67","ENSMUSG00000025224",5600.19405544776,0.185841294339638,0.050018065394679,3.71548345329262,0.000202815538098821,0.0288464539837954,"Gbf1","golgi-specific brefeldin A-resistance factor 1"
"71","ENSMUSG00000025423",1710.80948581132,0.183475422354829,0.0516333274860222,3.55343014459989,0.000380242168374616,0.0466222789723463,"Pias2","protein inhibitor of activated STAT 2"
"28","ENSMUSG00000017765",6927.4594308768,0.182713150518264,0.0557880043372543,3.27513329592704,0.00105612128547382,0.0883600767252598,"Slc12a4","solute carrier family 12, member 4"
"42","ENSMUSG00000020964",9132.90744934138,0.171569307024785,0.0507641318827831,3.37973487699833,0.00072555782610779,0.0678921642153361,"Sel1l","sel-1 suppressor of lin-12-like (C. elegans)"
"54","ENSMUSG00000022779",1838.65957197543,0.165955230454999,0.0503019800090264,3.29917888769428,0.000969680965638939,0.0836852139079564,"Top3b","topoisomerase (DNA) III beta"
"75","ENSMUSG00000026028",3649.48569963869,0.161854342455719,0.0504233600892467,3.20990791111986,0.0013277750318658,0.0993944435696173,"Trak2","trafficking protein, kinesin binding 2"
"192","ENSMUSG00000094410",2934.80726357382,0.159310985610884,0.042547916640664,3.74427229789735,0.000180917364223171,0.0273430337884903,"Gm38394","predicted gene, 38394"
"68","ENSMUSG00000025234",6288.78572207609,0.1533763383086,0.0396544119997068,3.86782530805737,0.000109810283989816,0.0197700211289513,"Arih1","ariadne RBR E3 ubiquitin protein ligase 1"
"98","ENSMUSG00000028649",16019.9960228512,0.151613717832645,0.0352186287173775,4.3049296169171,1.67038833678963e-05,0.00494956944044978,"Macf1","microtubule-actin crosslinking factor 1"
"137","ENSMUSG00000040850",6627.69598052831,0.142647031169266,0.0351176052173855,4.06198060164554,4.86581212870705e-05,0.0105728001297698,"Psme4","proteasome (prosome, macropain) activator subunit 4"
"56","ENSMUSG00000023004",19489.4238062023,-0.0968155424851219,0.0269896152711208,-3.58714051729058,0.000334324179418471,0.0428386739087289,"Tuba1b","tubulin, alpha 1B"
"100","ENSMUSG00000029076",9074.6170646137,-0.14447312454659,0.0387167116783114,-3.73154429402439,0.000190309538950209,0.027904871881328,"Sdf4","stromal cell derived factor 4"
"27","ENSMUSG00000017144",4650.75941177147,-0.16751693626013,0.0490517910340252,-3.41510335767212,0.000637578131726753,0.0638610828700677,"Rnd3","Rho family GTPase 3"
"87","ENSMUSG00000027285",1068.74951590478,-0.194920460162803,0.0603675108557212,-3.2288967591966,0.00124268747742707,0.097272400953063,"Haus2","HAUS augmin-like complex, subunit 2"
"63","ENSMUSG00000024190",6388.80687609692,-0.196404092153834,0.0576143807284936,-3.40894217156275,0.000652153024777862,0.0644136977181634,"Dusp1","dual specificity phosphatase 1"
"69","ENSMUSG00000025289",2109.38009394763,-0.203704861638412,0.0618137160817056,-3.29546376679819,0.000982593737089834,0.0836852139079564,"Prdx4","peroxiredoxin 4"
"81","ENSMUSG00000026687",2177.78112661346,-0.208721548037946,0.052230250400102,-3.99618126352191,6.43724522333119e-05,0.0132360595441585,"Aldh9a1","aldehyde dehydrogenase 9, subfamily A1"
"2","ENSMUSG00000000340",1258.49061385417,-0.222719888848997,0.0633415428483219,-3.51617404366552,0.000437813882602623,0.0510412037070255,"Dbt","dihydrolipoamide branched chain transacylase E2"
"10","ENSMUSG00000003038",2512.30042110125,-0.240166128595435,0.0683783667704454,-3.5123115678048,0.000444226888663727,0.0513677970525544,"Hmgn2","high mobility group nucleosomal binding domain 2"
"138","ENSMUSG00000040888",977.858332698563,-0.241806556334508,0.0694289221647237,-3.48279288796692,0.000496212094945202,0.0545716910235597,"Gfer","growth factor, augmenter of liver regeneration"
"168","ENSMUSG00000057137",2463.40411412152,-0.242780749097183,0.0736190449127945,-3.29779813613134,0.000974461629602219,0.0836852139079564,"Tmem140","transmembrane protein 140"
"182","ENSMUSG00000071711",749.850878081944,-0.29315177566084,0.079333900100569,-3.69516405079317,0.000219744858668025,0.0309448626221318,"Mpst","mercaptopyruvate sulfurtransferase"
"82","ENSMUSG00000026709",656.059792602086,-0.295721746823285,0.0753145717080629,-3.92648779799973,8.61952628691922e-05,0.0159214964128379,"Dars2","aspartyl-tRNA synthetase 2 (mitochondrial)"
"39","ENSMUSG00000020691",520.411698790293,-0.300785416425494,0.0859100383951705,-3.50116729132323,0.000463224964811095,0.0527075893960656,"Mettl2","methyltransferase like 2"
"32","ENSMUSG00000020009",8358.69580738089,-0.304570664088073,0.0717399923027593,-4.2454794642675,2.18126486843993e-05,0.00596617888919638,"Ifngr1","interferon gamma receptor 1"
"29","ENSMUSG00000019139",2165.37277364172,-0.304750524968797,0.0885821405756284,-3.44031565492156,0.00058103610295114,0.0607617581185754,"Isyna1","myo-inositol 1-phosphate synthase A1"
"170","ENSMUSG00000058571",1948.04225333812,-0.308405143609945,0.0803487581213541,-3.83833118047884,0.000123873335856917,0.021751240196209,"Gpc6","glypican 6"
"147","ENSMUSG00000044303",6773.05341186494,-0.322858093872656,0.0954876026515166,-3.3811519496508,0.00072182614364305,0.0678921642153361,"Cdkn2a","cyclin dependent kinase inhibitor 2A"
"91","ENSMUSG00000027848",15577.5544009272,-0.324405360262906,0.0597466204158983,-5.429685528733,5.64534384045089e-08,0.000100367156803416,"Olfml3","olfactomedin-like 3"
"113","ENSMUSG00000032527",2136.12399780913,-0.330286726416412,0.10013274260567,-3.29848876423076,0.000972067702378504,0.0836852139079564,"Pccb","propionyl Coenzyme A carboxylase, beta polypeptide"
"88","ENSMUSG00000027797",3745.18101649511,-0.336772485944415,0.09767344430569,-3.44794317778344,0.000564872860597112,0.0599566171363636,"Dclk1","doublecortin-like kinase 1"
"166","ENSMUSG00000055172",2093.00655041865,-0.351771593287615,0.0725173308583645,-4.8508623955654,1.22925810205073e-06,0.000728489082727814,"C1ra","complement component 1, r subcomponent A"
"33","ENSMUSG00000020108",8736.53647649448,-0.362971083129415,0.112854363800687,-3.21627867018472,0.00129864661938316,0.0980381999434721,"Ddit4","DNA-damage-inducible transcript 4"
"179","ENSMUSG00000064358",45271.9967520131,-0.369234552579708,0.088977481074842,-4.14975281519975,3.32834499328781e-05,0.00831523888108155,"mt-Co3","mitochondrially encoded cytochrome c oxidase III"
"62","ENSMUSG00000024177",537.417197157339,-0.371853459847582,0.074934981140348,-4.96234808081323,6.96460368944785e-07,0.000495287791375084,"Nme4","NME/NM23 nucleoside diphosphate kinase 4"
"107","ENSMUSG00000031596",3002.82148834083,-0.378851807002047,0.0834732766657836,-4.53859992245089,5.66289603671745e-06,0.00234251002797007,"Slc7a2","solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
"35","ENSMUSG00000020284",699.82267876552,-0.384623644895705,0.116641285748698,-3.29749147076766,0.000975526374452961,0.0836852139079564,"Cfap410","cilia and flagella associated protein 410"
"21","ENSMUSG00000008540",5461.97823188211,-0.390599018972498,0.121370137446082,-3.2182464912015,0.00128976926994079,0.0980381999434721,"Mgst1","microsomal glutathione S-transferase 1"
"189","ENSMUSG00000089942",1440.96234891675,-0.410331230017032,0.128100247233239,-3.2032040443288,0.00135907650562089,0.0998980207708058,"Pira2","paired-Ig-like receptor A2"
"31","ENSMUSG00000019774",346.199618704078,-0.417233308477674,0.129468191249333,-3.22267040615525,0.00127001597522197,0.0980381999434721,"Mtrf1l","mitochondrial translational release factor 1-like"
"43","ENSMUSG00000021069",2341.37346165333,-0.429164824044068,0.130836688752764,-3.28015656873616,0.00103749492710844,0.0877110767928936,"Pygl","liver glycogen phosphorylase"
"190","ENSMUSG00000090084",1359.33993926591,-0.443240502168221,0.0980493372547729,-4.52058641678014,6.16685644773297e-06,0.0024364222015585,"Srpx","sushi-repeat-containing protein"
"194","ENSMUSG00000104063",233.594476921993,-0.450733156545927,0.120384566335914,-3.74411081307739,0.000181033747619581,0.0273430337884903,"Pcdhgb7","protocadherin gamma subfamily B, 7"
"38","ENSMUSG00000020635",331.635390722537,-0.461295207735965,0.132672081313363,-3.47695764752807,0.000507137919580074,0.0547078972842616,"Fkbp1b","FK506 binding protein 1b"
"117","ENSMUSG00000034278",281.413065042401,-0.477939355019584,0.125093818029974,-3.82064727535188,0.000133101895732568,0.0230866861341989,"Dnajc17","DnaJ heat shock protein family (Hsp40) member C17"
"48","ENSMUSG00000022015",944.429012060943,-0.515089045296718,0.157488130394391,-3.27065312164669,0.00107299435814401,0.0891408237404528,"Tnfsf11","tumor necrosis factor (ligand) superfamily, member 11"
"164","ENSMUSG00000054280",1396.54311081207,-0.52203519810932,0.138101976149706,-3.78007044260844,0.000156783994732753,0.0250775586111741,"Prr14l","proline rich 14-like"
"156","ENSMUSG00000050106",155.726593690276,-0.526158250238834,0.161818601252998,-3.25153132065579,0.00114785127868301,0.0922366595294266,"Tmc8","transmembrane channel-like gene family 8"
"131","ENSMUSG00000039114",2772.8559074873,-0.529261904985803,0.122324987266958,-4.32668677766348,1.51368969643145e-05,0.00458068267071159,"Nrn1","neuritin 1"
"162","ENSMUSG00000052387",1971.70485538351,-0.535506172287458,0.156932995170711,-3.41232365892804,0.000644115861359157,0.0640647545182607,"Trpm3","transient receptor potential cation channel, subfamily M, member 3"
"50","ENSMUSG00000022324",438.84606621987,-0.548743124069969,0.132439359382224,-4.14335380833638,3.42263284526498e-05,0.00839312188934548,"Matn2","matrilin 2"
"183","ENSMUSG00000074794",1014.60882296116,-0.552992285354942,0.125795660201908,-4.39595677996653,1.10285878453893e-05,0.00392149012312429,"Arrdc3","arrestin domain containing 3"
"169","ENSMUSG00000057880",1721.82559808851,-0.576680799061648,0.135310773474572,-4.26189862235929,2.02697398007611e-05,0.00588360222829031,"Abat","4-aminobutyrate aminotransferase"
"167","ENSMUSG00000056498",1149.06155131325,-0.586445024569661,0.102236430476965,-5.73616490554016,9.68443727180175e-09,2.75483502633673e-05,"Tmem154","transmembrane protein 154"
"106","ENSMUSG00000031548",17249.3931455293,-0.5909406356752,0.165734847766175,-3.56557865554575,0.000363054253584924,0.0449019186846815,"Sfrp1","secreted frizzled-related protein 1"
"135","ENSMUSG00000040488",505.043259065035,-0.591229166431265,0.183875931036261,-3.21537007643851,0.00130276452150153,0.0980381999434721,"Ltbp4","latent transforming growth factor beta binding protein 4"
"93","ENSMUSG00000028128",153.622926801388,-0.592890376659113,0.136060179292453,-4.35755986609962,1.31520530793555e-05,0.00429030495625969,"F3","coagulation factor III"
"8","ENSMUSG00000001665",573.686984111603,-0.628212189423996,0.137336168861153,-4.57426615751253,4.77892018787799e-06,0.00219259941394157,"Gstt3","glutathione S-transferase, theta 3"
"7","ENSMUSG00000001663",258.923100651172,-0.656382594095678,0.155088859659883,-4.23230008612581,2.31313492206905e-05,0.0062074939616204,"Gstt1","glutathione S-transferase, theta 1"
"111","ENSMUSG00000032348",298.421922175688,-0.666724085186368,0.195861585407045,-3.40405743066341,0.000663927926170071,0.0646784033829926,"Gsta4","glutathione S-transferase, alpha 4"
"146","ENSMUSG00000044258",13806.4012108472,-0.688574671085218,0.20521830923362,-3.3553276686504,0.000792710291723435,0.0736909704521726,"Ctla2a","cytotoxic T lymphocyte-associated protein 2 alpha"
"30","ENSMUSG00000019761",107.314585767263,-0.695764066090028,0.192691755314439,-3.61076199111199,0.000305298732496477,0.0394751261117944,"Krt10","keratin 10"
"99","ENSMUSG00000028864",1260.72334297043,-0.737496022300736,0.177732436223915,-4.14947343304071,3.33240959165892e-05,0.00831523888108155,"Hgf","hepatocyte growth factor"
"161","ENSMUSG00000051811",183.436408476496,-0.741610868353283,0.231575444659306,-3.20245900615388,0.00136259692255757,0.0998980207708058,"Cox6b2","cytochrome c oxidase subunit 6B2"
"6","ENSMUSG00000001655",346.693571305846,-0.761133347731447,0.129240077191604,-5.88929815171059,3.87839185958967e-09,1.83874558063146e-05,"Hoxc13","homeobox C13"
"187","ENSMUSG00000079012",385.214123132952,-0.787425098558476,0.243103238227936,-3.23905639553916,0.0011992585824725,0.0952908090419354,"Serpina3m","serine (or cysteine) peptidase inhibitor, clade A, member 3M"
"184","ENSMUSG00000075602",4663.30008958284,-0.79351993256858,0.181647093959189,-4.36847028638324,1.25119836183252e-05,0.00429030495625969,"Ly6a","lymphocyte antigen 6 complex, locus A"
"114","ENSMUSG00000032744",358.361664206476,-0.803332231263236,0.213426979273737,-3.76396758271548,0.000167238573204798,0.0261388376559542,"Heyl","hairy/enhancer-of-split related with YRPW motif-like"
"188","ENSMUSG00000079018",926.864854606622,-0.805307449785406,0.196594605449722,-4.09628457476346,4.19833800891284e-05,0.00964922150946323,"Ly6c1","lymphocyte antigen 6 complex, locus C1"
"61","ENSMUSG00000024164",2884.69301185817,-0.851479228498953,0.251518459080876,-3.38535482290451,0.000710863008690078,0.0674040304839932,"C3","complement component 3"
