"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol","mgi_description"
"106","ENSMUSG00000043415",889.225339434175,0.291507831478972,0.0809763329917039,3.59991395891979,0.00031832249403054,0.0447906275975472,"Otud1","OTU domain containing 1"
"36","ENSMUSG00000023008",4127.26703652885,0.289933541875387,0.0801610999128919,3.6168857736539,0.0002981688039598,0.043308217246118,"Fmnl3","formin-like 3"
"66","ENSMUSG00000030471",993.947513032526,0.281134204156074,0.0739816743791877,3.80005192522598,0.000144665772021054,0.0257124374797421,"Zdhhc13","zinc finger, DHHC domain containing 13"
"1","ENSMUSG00000001036",3522.28105577423,0.278913621215745,0.0835598572360027,3.33789011185113,0.000844171275917201,0.087669213312527,"Epn2","epsin 2"
"79","ENSMUSG00000035517",2105.09987879008,0.274108494730759,0.0782550069597615,3.50275982815648,0.000460464445088905,0.0581304086379526,"Tdrd7","tudor domain containing 7"
"127","ENSMUSG00000061175",3771.94023071817,0.268565481688186,0.0711562454274389,3.77430652889147,0.000160453374224561,0.0281481062211087,"Fnip2","folliculin interacting protein 2"
"41","ENSMUSG00000025261",13390.9825969334,0.243099567874419,0.0668484261516695,3.63657877782884,0.000276283174072812,0.0410113529162147,"Huwe1","HECT, UBA and WWE domain containing 1"
"33","ENSMUSG00000022565",29338.9062173072,0.241624165487069,0.0734128299297802,3.29130706060757,0.000997229971352297,0.0969106651296894,"Plec","plectin"
"109","ENSMUSG00000044465",1222.36096014776,0.228846827839346,0.0697296097723891,3.28191751805791,0.00103103759530481,0.0987748640948749,"Fam160a2","family with sequence similarity 160, member A2"
"97","ENSMUSG00000040274",2896.73821393169,0.224984363417617,0.0631160209012081,3.56461576958048,0.00036438959235615,0.049312443780952,"Cdk6","cyclin-dependent kinase 6"
"95","ENSMUSG00000039852",5057.98011908448,0.221958154282739,0.0530234073664596,4.1860409450627,2.83862164481574e-05,0.00798835441211895,"Rere","arginine glutamic acid dipeptide (RE) repeats"
"62","ENSMUSG00000028760",4750.57719454814,0.218321803058865,0.0656137716455272,3.32737773768485,0.00087667449323016,0.0884621730916264,"Eif4g3","eukaryotic translation initiation factor 4 gamma, 3"
"81","ENSMUSG00000037210",2157.88204655063,0.198824085479391,0.0512018555339191,3.88314219096373,0.000103115226969618,0.0204835365574354,"Fam193a","family with sequence homology 193, member A"
"128","ENSMUSG00000061689",4254.14740362293,0.179781690374019,0.0413749839505871,4.34517849212284,1.39162458958265e-05,0.00469951623902062,"Dlgap4","DLG associated protein 4"
"74","ENSMUSG00000034269",3986.40582740895,0.17098900521815,0.0441006001660923,3.87724893933798,0.000105644250719533,0.0206817759234703,"Setd5","SET domain containing 5"
"43","ENSMUSG00000025423",1716.08948804935,0.164792589303523,0.0501158414808976,3.2882335092854,0.00100818180834721,0.0972751419082436,"Pias2","protein inhibitor of activated STAT 2"
"61","ENSMUSG00000028649",15663.6996437112,0.164785136975177,0.0460645902977222,3.57726261994619,0.000347211290363598,0.0483518568065101,"Macf1","microtubule-actin crosslinking factor 1"
"143","ENSMUSG00000094410",2983.00259074,0.162641824331018,0.0435473919584506,3.73482353400629,0.000187846858581653,0.0317179420715121,"Gm38394","predicted gene, 38394"
"8","ENSMUSG00000004677",6197.23048531492,0.161571075444529,0.0468260449683133,3.45045317309764,0.000559646246614325,0.0665297810714513,"Myo9b","myosin IXb"
"27","ENSMUSG00000021540",2553.7184790215,0.16113228007672,0.0454749902716576,3.5433164276485,0.000395128291624371,0.0518193491578835,"Smad5","SMAD family member 5"
"40","ENSMUSG00000025060",5135.90784356673,0.144354078974753,0.0418469437617345,3.44957280026629,0.000561474314639136,0.0665297810714513,"Slk","STE20-like kinase"
"101","ENSMUSG00000040850",6616.67291836515,0.122590161919164,0.0331229020051301,3.70106948661013,0.00021469266883351,0.0358033156864574,"Psme4","proteasome (prosome, macropain) activator subunit 4"
"35","ENSMUSG00000023004",19445.1334929764,-0.0886132981693912,0.0265634699830125,-3.33590823134403,0.000850212240445739,0.087669213312527,"Tuba1b","tubulin, alpha 1B"
"64","ENSMUSG00000029076",9051.75475254328,-0.139866019688984,0.0413311363790022,-3.38403518370334,0.00071428849318177,0.0778113626282205,"Sdf4","stromal cell derived factor 4"
"63","ENSMUSG00000028788",10350.6183058414,-0.158271039414125,0.0393220638746449,-4.0249931925923,5.69769636690535e-05,0.0148008620238764,"Ptp4a2","protein tyrosine phosphatase 4a2"
"77","ENSMUSG00000034892",9740.45000147595,-0.165913321507077,0.0425107794537207,-3.90285296198105,9.50654592680153e-05,0.020186870644625,"Rps29","ribosomal protein S29"
"73","ENSMUSG00000032249",4056.87923758787,-0.17507760493889,0.0474623681103696,-3.68876674108975,0.000225343694925916,0.0366740076031237,"Anp32a","acidic (leucine-rich) nuclear phosphoprotein 32 family, member A"
"104","ENSMUSG00000042284",2356.42609647141,-0.183636659181858,0.0546561129323855,-3.35985582086734,0.000779831582523953,0.0842717201338684,"Itga1","integrin alpha 1"
"67","ENSMUSG00000030629",1656.47081227796,-0.20209112127714,0.0558373420837226,-3.61928261152051,0.000295420866759744,0.043308217246118,"Zfand6","zinc finger, AN1-type domain 6"
"122","ENSMUSG00000057137",2370.29018217749,-0.22467438771511,0.0578465322781222,-3.88397331468187,0.000102763191271948,0.0204835365574354,"Tmem140","transmembrane protein 140"
"49","ENSMUSG00000026687",2161.85646554284,-0.227763551526193,0.0496958021378649,-4.58315474804767,4.58012825514204e-06,0.00213339215415375,"Aldh9a1","aldehyde dehydrogenase 9, subfamily A1"
"26","ENSMUSG00000021245",907.723975547654,-0.234488784883505,0.0638127570842017,-3.67463804414679,0.000238186838155572,0.0374119512768078,"Mlh3","mutL homolog 3"
"21","ENSMUSG00000020009",8332.4988886625,-0.272140674754824,0.0709531914131898,-3.83549589996644,0.000125311196929931,0.0235097728906876,"Ifngr1","interferon gamma receptor 1"
"133","ENSMUSG00000068923",766.553263866242,-0.276817432092289,0.0707644257640979,-3.91181627072188,9.16045919702704e-05,0.0199579811021679,"Syt11","synaptotagmin XI"
"120","ENSMUSG00000055172",2090.46832301428,-0.299158878146695,0.0751027864116753,-3.98332595154137,6.79574463456858e-05,0.0161047225480267,"C1ra","complement component 1, r subcomponent A"
"126","ENSMUSG00000058571",1951.88888032682,-0.324139598219973,0.0865782918469531,-3.74388996716364,0.000181193026993283,0.0309817140332312,"Gpc6","glypican 6"
"29","ENSMUSG00000021692",472.77543744883,-0.346458904279247,0.0950739550782087,-3.64409899634707,0.000268330132953155,0.040725881302598,"Dimt1","DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)"
"124","ENSMUSG00000057469",645.969267152155,-0.353455696440943,0.0898946872517692,-3.93188638001504,8.42819003050984e-05,0.0189746651553545,"E2f6","E2F transcription factor 6"
"53","ENSMUSG00000027797",3022.96563117785,-0.361660661186227,0.0899929160246774,-4.01876811155951,5.85032123758879e-05,0.0148881158260455,"Dclk1","doublecortin-like kinase 1"
"56","ENSMUSG00000027848",15522.9212418376,-0.362664916969752,0.0645262356238433,-5.62042576114177,1.90487433614714e-08,6.4327606331689e-05,"Olfml3","olfactomedin-like 3"
"70","ENSMUSG00000031596",3013.84333774671,-0.365558267404514,0.0993577331600615,-3.67921303936769,0.000233954774316879,0.0372041757381107,"Slc7a2","solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
"108","ENSMUSG00000044303",6753.10784110596,-0.381786753389032,0.0992218762849515,-3.84780824233351,0.000119179278166384,0.0226742773165003,"Cdkn2a","cyclin dependent kinase inhibitor 2A"
"22","ENSMUSG00000020284",708.062758460031,-0.40612057161119,0.110061234235953,-3.68995109341165,0.000224297168918256,0.0366740076031237,"Cfap410","cilia and flagella associated protein 410"
"90","ENSMUSG00000038412",1264.41945439212,-0.407875381234149,0.123887128691324,-3.29231442800169,0.000993664501854958,0.0969106651296894,"Higd1a","HIG1 domain family, member 1A"
"25","ENSMUSG00000021069",2336.55155393515,-0.429223900156061,0.131017526672513,-3.27608001049305,0.00105258736745237,0.0994290220947316,"Pygl","liver glycogen phosphorylase"
"135","ENSMUSG00000074794",1012.31933717953,-0.45432410029221,0.127964397215595,-3.55039456425339,0.000384654178179555,0.0512224076251036,"Arrdc3","arrestin domain containing 3"
"141","ENSMUSG00000090084",1359.18063955641,-0.472950854906153,0.0880722797107166,-5.37003080264999,7.8723194722057e-08,0.000151913273472221,"Srpx","sushi-repeat-containing protein"
"38","ENSMUSG00000024177",450.432588422025,-0.481171674120036,0.101155235897865,-4.75676488566413,1.96720059291511e-06,0.00120786116404988,"Nme4","NME/NM23 nucleoside diphosphate kinase 4"
"121","ENSMUSG00000056498",1155.46112998481,-0.506813631201953,0.108268580414058,-4.681077642874,2.85370824835114e-06,0.00154191564074909,"Tmem154","transmembrane protein 154"
"112","ENSMUSG00000045410",1171.09692730048,-0.519690531373478,0.108795733314016,-4.77675470850956,1.78146861761268e-06,0.00114590848031962,"Akr1e1","aldo-keto reductase family 1, member E1"
"125","ENSMUSG00000057880",1720.24198970803,-0.532523757894069,0.13649609263364,-3.90138463027935,9.56440421421382e-05,0.020186870644625,"Abat","4-aminobutyrate aminotransferase"
"96","ENSMUSG00000039883",229.773300748255,-0.571806452241708,0.168782695243385,-3.38782628999472,0.000704488667581378,0.0778113626282205,"Lrrc17","leucine rich repeat containing 17"
"5","ENSMUSG00000001665",570.716625174293,-0.59356407048054,0.136362065420219,-4.35285332949003,1.34377055244576e-05,0.00465426990318906,"Gstt3","glutathione S-transferase, theta 3"
"4","ENSMUSG00000001663",256.401976248483,-0.596453353562353,0.162121827411514,-3.67904410581541,0.000234109782183847,0.0372041757381107,"Gstt1","glutathione S-transferase, theta 1"
"98","ENSMUSG00000040488",504.606377043561,-0.60745916299484,0.175753512919919,-3.45631306539873,0.000547618895699037,0.0660467503848445,"Ltbp4","latent transforming growth factor beta binding protein 4"
"93","ENSMUSG00000039114",2744.65176903919,-0.655910436596316,0.125188801348117,-5.23936989197942,1.61125796718267e-07,0.000241831918007816,"Nrn1","neuritin 1"
"134","ENSMUSG00000072640",238.700640616795,-0.671000470842493,0.183891205972962,-3.64889918086214,0.000263366428693733,0.040426746804488,"Lyrm9","LYR motif containing 9"
"107","ENSMUSG00000044258",4409.35414744551,-0.724177557918449,0.200706397229504,-3.60814387540604,0.000308395463331691,0.0438505886177314,"Ctla2a","cytotoxic T lymphocyte-associated protein 2 alpha"
"115","ENSMUSG00000050106",162.305562565119,-0.775694448930231,0.18793763307591,-4.12740352336416,3.66882272993984e-05,0.00971734459529948,"Tmc8","transmembrane channel-like gene family 8"
"3","ENSMUSG00000001655",345.205285340927,-0.781340967583149,0.136830941261786,-5.7102652395578,1.12800235709823e-08,5.07901861322764e-05,"Hoxc13","homeobox C13"
"136","ENSMUSG00000075602",1895.00759116581,-0.795716732508035,0.233403169368362,-3.40919420529468,0.000651550786044814,0.0745860001516385,"Ly6a","lymphocyte antigen 6 complex, locus A"
"119","ENSMUSG00000055022",414.561161945695,-0.844776981795806,0.17178052183458,-4.91776933015318,8.75359741612718e-07,0.000695550552335565,"Cntn1","contactin 1"
"51","ENSMUSG00000026938",3963.93005495282,-0.850744918422657,0.166596239402181,-5.10662738532091,3.27959549485927e-07,0.000369173132871325,"Fcna","ficolin A"
"15","ENSMUSG00000014782",262.333856726242,-0.87474737389064,0.261966835439642,-3.33915311234953,0.000840342322290163,0.087669213312527,"Plekhg4","pleckstrin homology domain containing, family G (with RhoGef domain) member 4"
"139","ENSMUSG00000079018",865.81839201311,-0.879353194843817,0.198114012814851,-4.43862189428077,9.05367049499322e-06,0.00359697003077554,"Ly6c1","lymphocyte antigen 6 complex, locus C1"
"48","ENSMUSG00000026676",312.081502057472,-0.906890175831287,0.27117354009437,-3.34431661553588,0.000824855421878384,0.0870480237401032,"Ccdc3","coiled-coil domain containing 3"
"92","ENSMUSG00000038987",85.257410837138,-0.923278293574734,0.280173874306423,-3.29537611549374,0.00098290030341552,0.0969106651296894,"Cfap157","cilia and flagella associated protein 157"
"71","ENSMUSG00000031654",446.340034485554,-0.927488104525779,0.211510312260595,-4.38507274001397,1.15947026983783e-05,0.00435059011249148,"Cbln1","cerebellin 1 precursor protein"
"99","ENSMUSG00000040550",589.642363611039,-0.95785433777796,0.219225373396723,-4.36926767616707,1.24663885326354e-05,0.00443147306049574,"Otud6b","OTU domain containing 6B"
"9","ENSMUSG00000005465",37.3977658994112,-0.975083355085319,0.286264521543932,-3.40623193480746,0.00065866197642693,0.0747664367863443,"Il27ra","interleukin 27 receptor, alpha"
"10","ENSMUSG00000006014",1456.81587798361,-0.977407940119142,0.199698024384006,-4.89442969270269,9.85912144967316e-07,0.000739872291901028,"Prg4","proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)"
"18","ENSMUSG00000017607",39.4352722522024,-0.980850978575725,0.294806587272571,-3.32709993915045,0.000877548948347494,0.0884621730916264,"Tns4","tensin 4"
"69","ENSMUSG00000031380",645.338641990299,-0.987838398611972,0.253884657084542,-3.89089443196652,9.98753817990371e-05,0.0204411614748696,"Vegfd","vascular endothelial growth factor D"
"87","ENSMUSG00000038156",1533.78868239313,-1.00738673047072,0.290080559219136,-3.47278264073433,0.000515092331203234,0.0632533382717571,"Spon1","spondin 1, (f-spondin) extracellular matrix protein"
"114","ENSMUSG00000048498",223.311996240436,-1.01043965515741,0.288697806402613,-3.49999076109455,0.000465274283597588,0.0581937502114465,"Cd300e","CD300E molecule"
"68","ENSMUSG00000031283",3699.47277028248,-1.0232944646423,0.22066134880712,-4.63739785048064,3.52822880466402e-06,0.0017021183819072,"Chrdl1","chordin-like 1"
"55","ENSMUSG00000027832",1011.9495789456,-1.02903992042337,0.198376428629824,-5.18730943757227,2.13354060611733e-07,0.000261998786431208,"Ptx3","pentraxin related gene"
"116","ENSMUSG00000050328",153.014697164864,-1.06453596071875,0.245334714293279,-4.33911671972428,1.43056532027339e-05,0.00471318935274461,"Hoxc12","homeobox C12"
"129","ENSMUSG00000063531",895.410532904296,-1.08591982574336,0.199396693976591,-5.44602723388607,5.15072536984936e-08,0.00013915199659185,"Sema3e","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E"
"89","ENSMUSG00000038370",100.61381987918,-1.1058497808613,0.251706465508365,-4.39341031080726,1.11586236948502e-05,0.00430659111057248,"Pcp4l1","Purkinje cell protein 4-like 1"
"37","ENSMUSG00000023886",1367.54713510406,-1.13819490145885,0.194201340931346,-5.86090135114577,4.60361418009009e-09,3.89221848770129e-05,"Smoc2","SPARC related modular calcium binding 2"
"31","ENSMUSG00000022223",132.956288193465,-1.14549307972148,0.232718932897304,-4.9222169655916,8.55692691785792e-07,0.000695550552335565,"Sdr39u1","short chain dehydrogenase/reductase family 39U, member 1"
"12","ENSMUSG00000006369",1139.79776556116,-1.17390211980733,0.303666731247678,-3.8657580795371,0.000110744671755816,0.0213705575153938,"Fbln1","fibulin 1"
"42","ENSMUSG00000025330",260.810190983205,-1.17901064524167,0.332214829149395,-3.54894044995046,0.000386784540846947,0.0512224076251036,"Padi4","peptidyl arginine deiminase, type IV"
"131","ENSMUSG00000067201",289.157209871784,-1.20934560747771,0.301285958846884,-4.01394612648481,5.97119808076332e-05,0.0148881158260455,"H2-M9","histocompatibility 2, M region locus 9"
"45","ENSMUSG00000026051",446.511677771292,-1.2619124172588,0.275825351689201,-4.5750414511597,4.7612570905254e-06,0.0021438353592939,"Ecrg4","ECRG4 augurin precursor"
"76","ENSMUSG00000034762",72.0999772288686,-1.28770441571531,0.366169439110293,-3.51669002974178,0.000436963746294458,0.0560869568727276,"Glis1","GLIS family zinc finger 1"
"13","ENSMUSG00000007682",196.977938872069,-1.330438269235,0.392791821527432,-3.38713332691445,0.000706270559816593,0.0778113626282205,"Dio2","deiodinase, iodothyronine, type II"
"113","ENSMUSG00000047363",23.3289299306408,-1.3432561581496,0.396698993364273,-3.38608411067012,0.000708976497636586,0.0778113626282205,"Cstad","CSA-conditional, T cell activation-dependent protein"
"137","ENSMUSG00000075707",1098.04491552731,-1.36359231022885,0.294013716827495,-4.63785269933136,3.52047529829749e-06,0.0017021183819072,"Dio3","deiodinase, iodothyronine type III"
"2","ENSMUSG00000001504",93.6261855252258,-1.36919400823933,0.235115372281236,-5.82349845930768,5.76283459831401e-09,3.89221848770129e-05,"Irx2","Iroquois homeobox 2"
"7","ENSMUSG00000003411",138.782988209385,-1.37924953630394,0.264897335292935,-5.206732392301,1.92194953701553e-07,0.000259616943460057,"Rab3b","RAB3B, member RAS oncogene family"
"130","ENSMUSG00000066113",89.27918724152,-1.43669503399247,0.358432463904328,-4.00827262782746,6.11644876497218e-05,0.0148881158260455,"Adamtsl1","ADAMTS-like 1"
"72","ENSMUSG00000031849",2668.84545760266,-1.46374316010162,0.271273745128951,-5.39581580003558,6.82128996536735e-08,0.000151913273472221,"Comp","cartilage oligomeric matrix protein"
"123","ENSMUSG00000057193",255.274295557106,-1.48765660144241,0.382049572992633,-3.89388369103373,9.86519639652526e-05,0.0204411614748696,"Slc44a2","solute carrier family 44, member 2"
"57","ENSMUSG00000028031",153.166831040903,-1.53598388803878,0.452775351699687,-3.39237523039363,0.000692894806770658,0.0778113626282205,"Dkk2","dickkopf WNT signaling pathway inhibitor 2"
"16","ENSMUSG00000015053",157.058711275808,-1.60952419322988,0.320020214191764,-5.0294453970505,4.91900552851379e-07,0.000511122512916649,"Gata2","GATA binding protein 2"
"65","ENSMUSG00000029838",119.341162689305,-1.86251687406836,0.395292431386619,-4.71174433452968,2.45605390624008e-06,0.00138234900689546,"Ptn","pleiotrophin"
"140","ENSMUSG00000079092",1656.7331057966,-2.01614193620772,0.61489169137278,-3.27885701578854,0.00104228431460242,0.0991491304341512,"Prl2c2","prolactin family 2, subfamily c, member 2"
"138","ENSMUSG00000078881",141.468682681695,-2.03706679916128,0.531866502539648,-3.83003402063176,0.000128125543903415,0.0237084910554428,"Gm14434","predicted gene 14434"
"83","ENSMUSG00000037334",176.153112948811,-2.10411295658563,0.501060375719427,-4.1993201988174,2.67717516741445e-05,0.00783754678800841,"H2-M1","histocompatibility 2, M region locus 1"
"6","ENSMUSG00000001773",166.634626595307,-2.10506576105454,0.589548062099398,-3.57064316954641,0.00035610574598709,0.0490844532325879,"Folh1","folate hydrolase 1"
"24","ENSMUSG00000020950",37.1576263200992,-2.43976476486282,0.590603731312841,-4.13096740760427,3.61239801159937e-05,0.00971734459529948,"Foxg1","forkhead box G1"
"84","ENSMUSG00000037625",79.0797110839988,-2.54042722025445,0.640798448803004,-3.96447155107805,7.35587182645273e-05,0.0171315718330558,"Cldn11","claudin 11"
"32","ENSMUSG00000022371",256.399033814605,-2.56800244730143,0.74034185831368,-3.46867115301398,0.000523039248157227,0.0636505780550254,"Col14a1","collagen, type XIV, alpha 1"
"102","ENSMUSG00000041216",29.3488675692878,-4.1073821252689,0.990507409215727,-4.14674548322771,3.37234580209511e-05,0.00929666267238791,"Clvs1","clavesin 1"
