"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol","mgi_description"
"24","ENSMUSG00000015957",380.744592820091,0.550957680303632,0.156075032956838,3.53008210131852,0.000415430730066563,0.0501170047129041,"Wnt11","wingless-type MMTV integration site family, member 11"
"20","ENSMUSG00000013033",1833.97021586259,0.534327946291389,0.137185992324933,3.89491621728989,9.82326781565692e-05,0.0186123534822153,"Adgrl1","adhesion G protein-coupled receptor L1"
"107","ENSMUSG00000034394",391.321006202871,0.532393379071878,0.136272573484096,3.90682707062851,9.3516030991354e-05,0.0186123534822153,"Lif","leukemia inhibitory factor"
"123","ENSMUSG00000039153",2378.5877368562,0.519064292896935,0.117763136977354,4.40769757175161,1.04475285788428e-05,0.00394696632310176,"Runx2","runt related transcription factor 2"
"126","ENSMUSG00000040809",9920.24146781959,0.508328076763289,0.104024554080407,4.88661625379687,1.02583764473966e-06,0.000669405692176483,"Chil3","chitinase-like 3"
"39","ENSMUSG00000021557",1480.84557733152,0.495269046036834,0.108652670218479,4.55827772148577,5.15748096355546e-06,0.00231377489727507,"Agtpbp1","ATP/GTP binding protein 1"
"111","ENSMUSG00000035914",3086.51840678105,0.485560666779892,0.111606989085186,4.35062956863105,1.35747212802144e-05,0.00453206276043623,"Cd276","CD276 antigen"
"104","ENSMUSG00000033253",1362.27798050048,0.479578191205393,0.111928075559654,4.28469969493753,1.8298618583273e-05,0.00525389936762935,"Szt2","SZT2 subunit of KICSTOR complex"
"74","ENSMUSG00000027253",5023.62961362638,0.468574110973649,0.144663145000772,3.23907040021251,0.00119919969730917,0.097169035048516,"Lrp4","low density lipoprotein receptor-related protein 4"
"63","ENSMUSG00000025856",3583.26581076124,0.464890847795403,0.113927905275932,4.08057048595286,4.49253031264293e-05,0.0105729123226724,"Pdgfa","platelet derived growth factor, alpha"
"15","ENSMUSG00000005533",2806.52003427269,0.458667663140737,0.08009991194294,5.72619434922068,1.02708552533688e-08,3.68620995043407e-05,"Igf1r","insulin-like growth factor I receptor"
"129","ENSMUSG00000040943",1111.9318114056,0.43961743537672,0.126422049051926,3.4773794498154,0.000506340684061566,0.0572364319715578,"Tet2","tet methylcytosine dioxygenase 2"
"3","ENSMUSG00000000782",446.670557847619,0.438870970530357,0.131030047184242,3.34939183768482,0.000809891702472895,0.07599219137713,"Tcf7","transcription factor 7, T cell specific"
"171","ENSMUSG00000075703",1558.29176270318,0.427006606476876,0.121505838908701,3.5142887807863,0.000440933177360391,0.0527503057848814,"Selenoi","selenoprotein I"
"131","ENSMUSG00000042225",1160.11436555708,0.409493676089824,0.0910169936962866,4.49909032873858,6.82448574619067e-06,0.00296885810219131,"Ammecr1","Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
"83","ENSMUSG00000028402",2908.6468765212,0.407008659124046,0.0946648512365261,4.29946969553789,1.71207283480667e-05,0.00512052450343428,"Mpdz","multiple PDZ domain protein"
"62","ENSMUSG00000025757",1588.64554427351,0.401142297413511,0.0973632484273178,4.12005868634268,3.78775909417482e-05,0.00921645246711419,"Hspa4l","heat shock protein 4 like"
"73","ENSMUSG00000027134",469.100608602528,0.398917765265434,0.119779869981537,3.33042409652744,0.000867138015352667,0.0787888186607778,"Lpcat4","lysophosphatidylcholine acyltransferase 4"
"137","ENSMUSG00000044548",345.383656183535,0.39751766074353,0.0929352078294169,4.27736344522063,1.89119897125912e-05,0.00532353969243057,"Dact1","dishevelled-binding antagonist of beta-catenin 1"
"31","ENSMUSG00000020205",1630.66166380503,0.382884765902319,0.110503933643464,3.46489716047286,0.000530434275112643,0.0582128159134554,"Phlda1","pleckstrin homology like domain, family A, member 1"
"99","ENSMUSG00000032492",9631.69898007563,0.375308456779228,0.114320487901132,3.28295009643247,0.00102726849072359,0.0879986338963785,"Pth1r","parathyroid hormone 1 receptor"
"67","ENSMUSG00000026628",833.405442749151,0.373353134096124,0.0929891194008061,4.01501956897645,5.94408627319259e-05,0.0133333285215551,"Atf3","activating transcription factor 3"
"121","ENSMUSG00000038718",595.670835289955,0.367242354427506,0.106556825803152,3.44644607850773,0.000568011906685353,0.0608535741222009,"Pbx3","pre B cell leukemia homeobox 3"
"149","ENSMUSG00000051586",2074.96964497462,0.366486702688272,0.110709802998063,3.31033650827366,0.000931838708458545,0.0830899161405644,"Mical3","microtubule associated monooxygenase, calponin and LIM domain containing 3"
"147","ENSMUSG00000050931",6592.36701563709,0.358025234006243,0.0943718111052119,3.79377305376807,0.000148375297625272,0.0247683229384699,"Sgms2","sphingomyelin synthase 2"
"35","ENSMUSG00000020899",791.074625275589,0.357229154415556,0.10956788094206,3.26034556244144,0.00111276548758462,0.0923171175102795,"Pfas","phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)"
"33","ENSMUSG00000020422",23892.5996641556,0.356965668945433,0.0826641173689848,4.31826625997902,1.57259646718734e-05,0.00480344571977478,"Tns3","tensin 3"
"139","ENSMUSG00000045005",5152.14605741935,0.349966873289451,0.0878102147181938,3.98549160154758,6.73405592529793e-05,0.0144289711736682,"Fzd5","frizzled class receptor 5"
"117","ENSMUSG00000037656",2097.7128159299,0.347631225350469,0.0936070409073184,3.71372945860626,0.000204227119829046,0.0322185113435801,"Slc20a2","solute carrier family 20, member 2"
"82","ENSMUSG00000028399",13794.9042113117,0.346324518550463,0.0659808902420661,5.24886095473843,1.53042530901082e-07,0.000199734415783267,"Ptprd","protein tyrosine phosphatase, receptor type, D"
"21","ENSMUSG00000014496",3769.48712257368,0.33583960949366,0.0990136680868121,3.39185100383521,0.00069422180181688,0.0716996272437635,"Ankrd28","ankyrin repeat domain 28"
"103","ENSMUSG00000032913",695.612339417284,0.327604805406344,0.0779901284887357,4.20059322576524,2.66216519914817e-05,0.00707741548129094,"Lrig2","leucine-rich repeats and immunoglobulin-like domains 2"
"160","ENSMUSG00000061175",4022.52850746421,0.317696964464987,0.0985507344457631,3.22368946565111,0.00126550551126101,0.0998219621959509,"Fnip2","folliculin interacting protein 2"
"133","ENSMUSG00000043415",894.469290498474,0.317069108213727,0.0828386600449738,3.82754993914179,0.000129425130739082,0.0223858696010875,"Otud1","OTU domain containing 1"
"140","ENSMUSG00000045045",1029.15639238033,0.30856480908941,0.0919154724575902,3.35704969837132,0.000787789508939574,0.0758670067372141,"Lrfn4","leucine rich repeat and fibronectin type III domain containing 4"
"113","ENSMUSG00000036989",2237.05274374982,0.308240463009492,0.0906748041463596,3.39940588690941,0.000675324166125934,0.0702532878906081,"Trim3","tripartite motif-containing 3"
"47","ENSMUSG00000023008",4150.30308569777,0.305279255856194,0.0794752347147321,3.8411872195403,0.000122440681436275,0.0217007212678908,"Fmnl3","formin-like 3"
"71","ENSMUSG00000026883",2923.04849725476,0.303639270075561,0.0657962090165507,4.61484445098017,3.93389834703316e-06,0.00194741533344855,"Dab2ip","disabled 2 interacting protein"
"49","ENSMUSG00000024077",2948.40441301367,0.297587198485603,0.0836601491533995,3.55709619809482,0.000374976868620277,0.047220771279936,"Strn","striatin, calmodulin binding protein"
"112","ENSMUSG00000036206",1793.23278927514,0.281333871067621,0.0870297884410843,3.2326158216284,0.00122662400560366,0.0983766157790286,"Sh3bp4","SH3-domain binding protein 4"
"91","ENSMUSG00000030471",996.41083679443,0.280320465379074,0.0854047909222885,3.2822569126613,0.0010297973317492,0.0879986338963785,"Zdhhc13","zinc finger, DHHC domain containing 13"
"66","ENSMUSG00000026558",1900.97730964835,0.270396171818199,0.077326902254791,3.49679301683712,0.00047088703728266,0.05495979111569,"Uck2","uridine-cytidine kinase 2"
"4","ENSMUSG00000001036",3522.07217762635,0.269485882923716,0.0691747552121602,3.89572586266764,9.79050767459869e-05,0.0186123534822153,"Epn2","epsin 2"
"86","ENSMUSG00000028760",8088.38907897296,0.268655743864042,0.0766022433584701,3.50715242903308,0.000452929618833271,0.0532971935079544,"Eif4g3","eukaryotic translation initiation factor 4 gamma, 3"
"105","ENSMUSG00000034042",2082.19914995951,0.263069932324744,0.0779255821077861,3.37591231543023,0.000735713625448763,0.0743247764699887,"Gpbp1l1","GC-rich promoter binding protein 1-like 1"
"45","ENSMUSG00000022800",2213.6324053196,0.254894108356032,0.0567856560074384,4.48870588591322,7.16571486531903e-06,0.00302561772372118,"Fyttd1","forty-two-three domain containing 1"
"124","ENSMUSG00000039852",5306.16537729893,0.253732686814441,0.0705625106498962,3.59585684349249,0.000323325578787772,0.0437892642365779,"Rere","arginine glutamic acid dipeptide (RE) repeats"
"166","ENSMUSG00000071054",3407.84647283964,0.253605174677373,0.0685919663152042,3.6973014232012,0.000217903552228005,0.034002428215057,"Safb","scaffold attachment factor B"
"44","ENSMUSG00000022565",29466.4364674028,0.253134762732939,0.0698442738464375,3.62427367044421,0.000289774647585232,0.0407843611836627,"Plec","plectin"
"130","ENSMUSG00000041852",2023.90019970113,0.239459778975126,0.0601848533778159,3.97873826279671,6.92819595308018e-05,0.0146266442797675,"Tcf20","transcription factor 20"
"158","ENSMUSG00000059495",7101.31987211938,0.234557348214481,0.0659088958705274,3.55881167657928,0.000372536523950961,0.047220771279936,"Arhgef12","Rho guanine nucleotide exchange factor (GEF) 12"
"58","ENSMUSG00000025261",13495.4362875844,0.231099078626929,0.0715958099060427,3.22782965833067,0.00124733226374987,0.0989320551292437,"Huwe1","HECT, UBA and WWE domain containing 1"
"53","ENSMUSG00000024594",4937.93225845463,0.221388249873311,0.0666951762291122,3.31940422666843,0.000902097426469661,0.0809406915899903,"Prrc1","proline-rich coiled-coil 1"
"55","ENSMUSG00000025007",3157.40229110486,0.217295342333523,0.0646318289924467,3.36204847860514,0.000773665395260105,0.0752763183971061,"Aldh18a1","aldehyde dehydrogenase 18 family, member A1"
"40","ENSMUSG00000022094",5241.68936647284,0.202956374412277,0.0594245060236901,3.41536493936301,0.000636966091236825,0.0674332190025384,"Slc39a14","solute carrier family 39 (zinc transporter), member 14"
"101","ENSMUSG00000032536",3315.6828457426,0.201915586975203,0.0617037753629424,3.27233764526615,0.00106662112526641,0.0895462741188573,"Trak1","trafficking protein, kinesin binding 1"
"84","ENSMUSG00000028617",1471.88712752275,0.198752695334585,0.0591314596423455,3.36120056120266,0.000776044519557794,0.0752763183971061,"Lrrc42","leucine rich repeat containing 42"
"38","ENSMUSG00000021540",2562.52025360312,0.195350104767538,0.0532778367780859,3.6666298142174,0.000245768180621661,0.0360025306224955,"Smad5","SMAD family member 5"
"161","ENSMUSG00000061689",4271.05838296966,0.190186791457133,0.0380476789144791,4.99864372501203,5.77349648429293e-07,0.000436233239623733,"Dlgap4","DLG associated protein 4"
"60","ENSMUSG00000025423",1722.6909872649,0.182120800430313,0.0518581701999773,3.51190178380789,0.000444912388005361,0.0527864648116113,"Pias2","protein inhibitor of activated STAT 2"
"109","ENSMUSG00000034867",2355.89721061819,0.177100275343277,0.051118416737361,3.46451018334924,0.000531198027630444,0.0582128159134554,"Ankrd27","ankyrin repeat domain 27 (VPS9 domain)"
"27","ENSMUSG00000017765",6946.67253110479,0.176899944965276,0.0540045657570265,3.27564794727119,0.00105419882365421,0.0890239900728228,"Slc12a4","solute carrier family 12, member 4"
"56","ENSMUSG00000025224",5609.13868286852,0.175479408802674,0.0526127345346019,3.33530295193582,0.000852065167635945,0.0782307674133835,"Gbf1","golgi-specific brefeldin A-resistance factor 1"
"37","ENSMUSG00000020964",9136.3315995571,0.167420880996748,0.0473431656625688,3.53632628181257,0.000405733245183625,0.0497838159645822,"Sel1l","sel-1 suppressor of lin-12-like (C. elegans)"
"179","ENSMUSG00000094410",2994.70995081373,0.161670488513699,0.0424960657793503,3.80436366399492,0.000142169187657676,0.0240115395060423,"Gm38394","predicted gene, 38394"
"57","ENSMUSG00000025234",6357.21193173447,0.15270945915648,0.0407729121961158,3.74536551183676,0.000180131324393731,0.0293859692385955,"Arih1","ariadne RBR E3 ubiquitin protein ligase 1"
"85","ENSMUSG00000028649",16038.4513429404,0.151824662370925,0.0343319464822863,4.42225617616115,9.76755475944266e-06,0.00378981124666375,"Macf1","microtubule-actin crosslinking factor 1"
"127","ENSMUSG00000040850",6632.22414911036,0.134960850586432,0.0350966778555787,3.84540243785436,0.000120354744892767,0.021597658971007,"Psme4","proteasome (prosome, macropain) activator subunit 4"
"46","ENSMUSG00000023004",19523.3382679414,-0.0983373249402594,0.0281658102383799,-3.49137213195667,0.000480546424354937,0.0556348747422539,"Tuba1b","tubulin, alpha 1B"
"88","ENSMUSG00000029076",9087.36504920499,-0.14704487070615,0.0384936897778344,-3.81997339186805,0.000133466071228939,0.0228099871257458,"Sdf4","stromal cell derived factor 4"
"26","ENSMUSG00000017144",4655.27202429,-0.175787319895618,0.0504913820638183,-3.48153115859322,0.000498555773635611,0.0572364319715578,"Rnd3","Rho family GTPase 3"
"143","ENSMUSG00000049295",1539.67136491072,-0.185172282149524,0.0570314131581322,-3.24684716536994,0.00116691034466375,0.0951827551590496,"Zfp219","zinc finger protein 219"
"75","ENSMUSG00000027285",1081.65393793135,-0.200638991889955,0.0608505250730929,-3.2972433951712,0.000976388483253826,0.0852309590050414,"Haus2","HAUS augmin-like complex, subunit 2"
"51","ENSMUSG00000024190",6422.06793020885,-0.20285931156327,0.060335427851601,-3.36219231033244,0.00077326249815075,0.0752763183971061,"Dusp1","dual specificity phosphatase 1"
"69","ENSMUSG00000026687",2180.17176768776,-0.208642874816274,0.0532695102111876,-3.91674100229393,8.9754085171775e-05,0.0184072806675143,"Aldh9a1","aldehyde dehydrogenase 9, subfamily A1"
"2","ENSMUSG00000000340",1260.24661803563,-0.217351801191908,0.0647780689254839,-3.35533004915497,0.000792703469669971,0.0758670067372141,"Dbt","dihydrolipoamide branched chain transacylase E2"
"9","ENSMUSG00000003038",2580.47795840579,-0.232215066494494,0.068234154444671,-3.40320867730237,0.000665993934950897,0.0697883863514969,"Hmgn2","high mobility group nucleosomal binding domain 2"
"128","ENSMUSG00000040888",989.71152402406,-0.245658351583391,0.0683855647892488,-3.59225448148982,0.000327829471453633,0.0439142674481443,"Gfer","growth factor, augmenter of liver regeneration"
"155","ENSMUSG00000057137",2406.37502448569,-0.269229958974924,0.0724702170404234,-3.71504281303242,0.000203169292454465,0.0322185113435801,"Tmem140","transmembrane protein 140"
"70","ENSMUSG00000026709",656.17168950346,-0.278105804314246,0.0759800086104706,-3.66024970778854,0.00025196957601632,0.0365381336695989,"Dars2","aspartyl-tRNA synthetase 2 (mitochondrial)"
"30","ENSMUSG00000020009",8366.07540416123,-0.290208878275905,0.0708488414132348,-4.09616971127623,4.20042054160644e-05,0.0100502062158837,"Ifngr1","interferon gamma receptor 1"
"167","ENSMUSG00000071711",751.080036247465,-0.295628342941302,0.0787715816871307,-3.75298218735146,0.000174743276220442,0.0288346491197778,"Mpst","mercaptopyruvate sulfurtransferase"
"28","ENSMUSG00000019139",2177.32293366549,-0.308464905443083,0.0940667068035928,-3.27921446306336,0.00104096493862912,0.0884265837808262,"Isyna1","myo-inositol 1-phosphate synthase A1"
"157","ENSMUSG00000058571",1957.56240525309,-0.311937628710621,0.0801824097421797,-3.89034988738343,0.000100099784794941,0.0186627598768334,"Gpc6","glypican 6"
"169","ENSMUSG00000075273",392.986261287616,-0.318031972369441,0.0984946657701062,-3.22892584976887,0.00124256107837713,0.0989320551292437,"Ttc30b","tetratricopeptide repeat domain 30B"
"144","ENSMUSG00000049760",2098.77490744087,-0.321165707828924,0.0963255658988829,-3.33416891800112,0.000855546843403539,0.0782307674133835,"Micos13","mitochondrial contact site and cristae organizing system subunit 13"
"100","ENSMUSG00000032527",2137.64210956104,-0.326185968955588,0.0993144838995198,-3.28437460628203,0.00102208969095811,0.0879986338963785,"Pccb","propionyl Coenzyme A carboxylase, beta polypeptide"
"78","ENSMUSG00000027848",15589.8180964447,-0.329967273723881,0.0614002114897982,-5.37404132197014,7.69912015162515e-08,0.000131030146402617,"Olfml3","olfactomedin-like 3"
"153","ENSMUSG00000055172",2098.41689841129,-0.340059954137344,0.0730890392499585,-4.65268058832141,3.27647573870529e-06,0.00174211428536493,"C1ra","complement component 1, r subcomponent A"
"76","ENSMUSG00000027797",3748.68780031299,-0.341471592182497,0.0924720998656277,-3.6926985834505,0.000221886953453689,0.0342517107933458,"Dclk1","doublecortin-like kinase 1"
"136","ENSMUSG00000044303",6784.77495163097,-0.349520917496304,0.0975685320180507,-3.58231194286741,0.00034056677241078,0.0444470598611741,"Cdkn2a","cyclin dependent kinase inhibitor 2A"
"95","ENSMUSG00000031596",3014.1031765156,-0.357540202629336,0.0817958973920256,-4.37112635265486,1.23607233430022e-05,0.00430992262913731,"Slc7a2","solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
"50","ENSMUSG00000024177",537.915208021984,-0.379713193317697,0.0756540884681198,-5.01907036362888,5.19221305882575e-07,0.000414107837069458,"Nme4","NME/NM23 nucleoside diphosphate kinase 4"
"32","ENSMUSG00000020284",706.161364958352,-0.397178754109131,0.115125563084886,-3.4499614461497,0.00056066661844024,0.0605182704836698,"Cfap410","cilia and flagella associated protein 410"
"181","ENSMUSG00000104063",234.274217421681,-0.44692038619631,0.121344989113975,-3.68305596679015,0.000230454538088147,0.0348253194609835,"Pcdhgb7","protocadherin gamma subfamily B, 7"
"177","ENSMUSG00000090084",1363.04509286179,-0.454794335782965,0.0984721205378502,-4.6185086022206,3.86507959841144e-06,0.00194741533344855,"Srpx","sushi-repeat-containing protein"
"106","ENSMUSG00000034278",282.341716370467,-0.459229349670376,0.126062324301379,-3.64287547620087,0.000269609284675541,0.0387051089080206,"Dnajc17","DnaJ heat shock protein family (Hsp40) member C17"
"151","ENSMUSG00000054280",1402.82468965929,-0.515600843044056,0.151000103523995,-3.41457277850226,0.000638821244381807,0.0674332190025384,"Prr14l","proline rich 14-like"
"168","ENSMUSG00000074794",1015.35069479617,-0.527375646708059,0.125466865111641,-4.20330615767596,2.63044421094122e-05,0.00707741548129094,"Arrdc3","arrestin domain containing 3"
"41","ENSMUSG00000022324",450.080391387079,-0.550133081622469,0.127241610046563,-4.32353128368268,1.53551352549949e-05,0.00479213742871102,"Matn2","matrilin 2"
"80","ENSMUSG00000028128",155.856783937093,-0.554797127407965,0.134519467853703,-4.12428874615632,3.71882133232818e-05,0.00920472397360403,"F3","coagulation factor III"
"156","ENSMUSG00000057880",1721.95522082838,-0.561902510717366,0.135758468271256,-4.13898681881589,3.48842989736486e-05,0.00878594729939823,"Abat","4-aminobutyrate aminotransferase"
"94","ENSMUSG00000031548",17273.0306453344,-0.577471418498828,0.165983325831296,-3.47909294868429,0.000503114051130322,0.0572364319715578,"Sfrp1","secreted frizzled-related protein 1"
"154","ENSMUSG00000056498",1150.20619852515,-0.579212991411295,0.103483085357663,-5.59717551336426,2.17872113485361e-08,5.53846270212402e-05,"Tmem154","transmembrane protein 154"
"122","ENSMUSG00000039114",2787.15943377414,-0.587935036819796,0.122291764522362,-4.80764210996636,1.5272085227258e-06,0.000913525231343819,"Nrn1","neuritin 1"
"22","ENSMUSG00000014782",340.906138153487,-0.589794086485374,0.180986069755315,-3.25878166912376,0.00111891741758071,0.0923171175102795,"Plekhg4","pleckstrin homology domain containing, family G (with RhoGef domain) member 4"
"125","ENSMUSG00000040488",505.53209738006,-0.602436234798127,0.184559829446686,-3.26417854093301,0.00109781961535002,0.0916296418486333,"Ltbp4","latent transforming growth factor beta binding protein 4"
"110","ENSMUSG00000035112",316.260612678696,-0.604147789910325,0.17405002323314,-3.47111582456423,0.00051830038606297,0.0581306276743749,"Wnk4","WNK lysine deficient protein kinase 4"
"7","ENSMUSG00000001663",258.726203691878,-0.606787673273744,0.15728471012255,-3.85789357910861,0.000114368421864005,0.0210496546702521,"Gstt1","glutathione S-transferase, theta 1"
"145","ENSMUSG00000050106",158.64451308727,-0.612236446199064,0.168624601881876,-3.63076585128394,0.000282581463111963,0.0401657374696569,"Tmc8","transmembrane channel-like gene family 8"
"8","ENSMUSG00000001665",574.47863629591,-0.620514615278869,0.139010189202953,-4.46380670968605,8.0516204668815e-06,0.00330254466921574,"Gstt3","glutathione S-transferase, theta 3"
"98","ENSMUSG00000032348",298.519762639872,-0.659999478476796,0.198708231725095,-3.32145011178942,0.000895509900214018,0.0808549693551726,"Gsta4","glutathione S-transferase, alpha 4"
"29","ENSMUSG00000019761",108.488483922659,-0.698535829816894,0.194253340088837,-3.59600421540981,0.000323142564322993,0.0437892642365779,"Krt10","keratin 10"
"87","ENSMUSG00000028864",1263.7207502046,-0.70461727471397,0.176607832190928,-3.9897283488097,6.6149010142994e-05,0.0143884119638306,"Hgf","hepatocyte growth factor"
"135","ENSMUSG00000044258",13971.4968782037,-0.704800191959206,0.208989040035454,-3.37242657241567,0.000745089507855941,0.0743247764699887,"Ctla2a","cytotoxic T lymphocyte-associated protein 2 alpha"
"102","ENSMUSG00000032744",358.056860652098,-0.731149020067075,0.216749489049773,-3.37324449193593,0.000742879572821764,0.0743247764699887,"Heyl","hairy/enhancer-of-split related with YRPW motif-like"
"150","ENSMUSG00000051811",186.326340739675,-0.737936199312105,0.220900089881721,-3.34058804460979,0.000836011685050289,0.0779336607180646,"Cox6b2","cytochrome c oxidase subunit 6B2"
"6","ENSMUSG00000001655",347.032433519837,-0.774307689657463,0.132583434125662,-5.84015412456113,5.21525519917283e-09,2.49567345464417e-05,"Hoxc13","homeobox C13"
"174","ENSMUSG00000079012",385.734274672747,-0.796565446953709,0.245238847673554,-3.24812098291232,0.00116169864258811,0.0951827551590496,"Serpina3m","serine (or cysteine) peptidase inhibitor, clade A, member 3M"
"170","ENSMUSG00000075602",4677.22773124384,-0.830838172534543,0.181357629866499,-4.58121432854045,4.62283765193725e-06,0.00214082120423262,"Ly6a","lymphocyte antigen 6 complex, locus A"
"175","ENSMUSG00000079018",929.000315027941,-0.85466930754989,0.195720695603738,-4.36678045167119,1.26091355825973e-05,0.00430992262913731,"Ly6c1","lymphocyte antigen 6 complex, locus C1"
"72","ENSMUSG00000026938",3978.83569210429,-0.886079223742483,0.170344788100856,-5.20168085928089,1.97494151245406e-07,0.000224884362757479,"Fcna","ficolin A"
"152","ENSMUSG00000055022",410.225327243868,-0.894593520256975,0.166828541623837,-5.36235293762917,8.21448396227047e-08,0.000131030146402617,"Cntn1","contactin 1"
"68","ENSMUSG00000026676",313.350264186467,-0.915523061567104,0.273195778268685,-3.3511610880996,0.000804734753948216,0.07599219137713,"Ccdc3","coiled-coil domain containing 3"
"93","ENSMUSG00000031380",647.761243371215,-0.956051147626138,0.248119398538958,-3.85318984833839,0.000116588920385545,0.0211867157095555,"Vegfd","vascular endothelial growth factor D"
"142","ENSMUSG00000048498",224.209613096241,-0.994106639021184,0.277976764972754,-3.57622205984957,0.000348595571123744,0.0446824823129685,"Cd300e","CD300E molecule"
"77","ENSMUSG00000027832",1017.51647253427,-1.00872570644788,0.194518531710511,-5.18575632654426,2.15139956476441e-07,0.000224884362757479,"Ptx3","pentraxin related gene"
"13","ENSMUSG00000005357",164.27032043076,-1.01006320083873,0.306421312171226,-3.29632163533818,0.000979597954571736,0.0852309590050414,"Slc1a6","solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6"
"16","ENSMUSG00000006014",1469.77391861076,-1.01337846632622,0.197125537977042,-5.14077717542736,2.73604375673245e-07,0.000261857627811007,"Prg4","proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)"
"96","ENSMUSG00000031654",466.28653203986,-1.02331938468492,0.197468908758554,-5.18217977259465,2.19307681708325e-07,0.000224884362757479,"Cbln1","cerebellin 1 precursor protein"
"14","ENSMUSG00000005465",39.8656936762877,-1.02977120098775,0.279271677666522,-3.68734563272615,0.000226605474232303,0.0346079594476484,"Il27ra","interleukin 27 receptor, alpha"
