"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol","mgi_description"
"831","ENSMUSG00000075707",30.2450554443911,2.87581262922621,0.772664008217337,3.72194459511733,0.000197694407169041,0.0058964295118629,"Dio3","deiodinase, iodothyronine type III"
"517","ENSMUSG00000033453",63.0905745253966,2.87082823560845,0.590456629978934,4.8620475913885,1.16177680453658e-06,7.6008935131213e-05,"Adamts15","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15"
"444","ENSMUSG00000030278",40.9891373521314,2.85587073559239,0.687914566301976,4.15149042554035,3.30317085931066e-05,0.00133899187684015,"Cidec","cell death-inducing DFFA-like effector c"
"353","ENSMUSG00000027358",32.3349879113898,2.71573457975148,0.727908588857206,3.7308731086895,0.000190817319968435,0.00571934967166474,"Bmp2","bone morphogenetic protein 2"
"520","ENSMUSG00000033685",19.5201213116209,2.69935910932777,0.916488129599831,2.94532904698548,0.00322611370531123,0.0560836823999033,"Ucp2","uncoupling protein 2 (mitochondrial, proton carrier)"
"557","ENSMUSG00000036067",41.42831473377,2.41362773131449,0.64096071725574,3.76564064900636,0.000166122575851255,0.00520457099467327,"Slc2a6","solute carrier family 2 (facilitated glucose transporter), member 6"
"830","ENSMUSG00000074934",43.4851106502232,2.40635856497167,0.650731654861181,3.69792762807122,0.000217366838354094,0.00635850253829561,"Grem1","gremlin 1, DAN family BMP antagonist"
"469","ENSMUSG00000031438",35.4585666787559,2.35466152733713,0.68391460254135,3.44291746160628,0.000575474920256152,0.0141626381889756,"Rnf128","ring finger protein 128"
"218","ENSMUSG00000022483",1325.32832688583,2.35197518926735,0.139720459197193,16.8334344360257,1.38811481600436e-63,1.68919691959571e-59,"Col2a1","collagen, type II, alpha 1"
"270","ENSMUSG00000024747",150.78870989719,2.24334513350509,0.345077413067406,6.50099093291535,7.979264169499e-11,1.38713808112333e-08,"Aldh1a7","aldehyde dehydrogenase family 1, subfamily A7"
"622","ENSMUSG00000038807",25.2988979719896,2.22760095845455,0.800312991130828,2.78341221889575,0.00537904158967601,0.0815162604044425,"Rap1gap2","RAP1 GTPase activating protein 2"
"815","ENSMUSG00000070369",324.974306401025,2.18867816192764,0.246118173933295,8.89279376223895,5.9591354082346e-19,2.50057650975196e-16,"Itgad","integrin, alpha D"
"330","ENSMUSG00000026768",63.9237860987064,2.12968580380578,0.521822682160486,4.08124421688285,4.47952565541625e-05,0.00172504264875824,"Itga8","integrin alpha 8"
"179","ENSMUSG00000021575",63.9540868720213,2.09351941975036,0.517092550925874,4.04863581190995,5.15170364275341e-05,0.00195299319715471,"Ahrr","aryl-hydrocarbon receptor repressor"
"72","ENSMUSG00000009633",682.756773784858,2.07956037824485,0.181962677519177,11.4284995505503,3.01269553122535e-30,3.05512432662344e-27,"G0s2","G0/G1 switch gene 2"
"71","ENSMUSG00000009378",30.0131396068488,2.06816347264761,0.74836293531133,2.76358351684964,0.00571704596229272,0.0856782417674139,"Slc16a12","solute carrier family 16 (monocarboxylic acid transporters), member 12"
"668","ENSMUSG00000041577",41.3323544903477,2.04379385992799,0.635535878712823,3.21585913303175,0.00130054653830546,0.027099915795615,"Prelp","proline arginine-rich end leucine-rich repeat"
"595","ENSMUSG00000038007",73.7731376043163,2.01308568311222,0.495542115095577,4.06239070663842,4.85726909649522e-05,0.00185874552312108,"Acer2","alkaline ceramidase 2"
"483","ENSMUSG00000031972",108.59322606307,1.97947948934759,0.403558177241171,4.905065987957,9.33959354098461e-07,6.34935831286267e-05,"Acta1","actin, alpha 1, skeletal muscle"
"47","ENSMUSG00000005268",38.3779904978068,1.94803130684395,0.6627157392518,2.93946739373243,0.00328776861931707,0.0569116021742097,"Prlr","prolactin receptor"
"177","ENSMUSG00000021559",179.127433774298,1.94417981488563,0.327425703981159,5.93777394763578,2.88918024567627e-09,3.7008878325931e-07,"Dapk1","death associated protein kinase 1"
"819","ENSMUSG00000071713",114.515501587446,1.92387163951578,0.425570747282379,4.52068581264407,6.16396140753575e-06,0.000313846219114237,"Csf2rb","colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"
"587","ENSMUSG00000037736",165.235776773937,1.90512920390675,0.31942548594232,5.96423669290675,2.45780250126441e-09,3.18180836573262e-07,"Limch1","LIM and calponin homology domains 1"
"661","ENSMUSG00000040957",44.7007106032722,1.86210317022438,0.631043485889544,2.95083177603756,0.00316919473208819,0.055410819963766,"Cables1","CDK5 and Abl enzyme substrate 1"
"654","ENSMUSG00000040612",36.8505779611842,1.8460643531687,0.675355984725361,2.73346856313033,0.00626711056593436,0.0913346927866529,"Ildr2","immunoglobulin-like domain containing receptor 2"
"470","ENSMUSG00000031451",1773.1148229535,1.83869788569119,0.128191535183338,14.3433642717634,1.17231825158341e-46,4.75531360117285e-43,"Gas6","growth arrest specific 6"
"854","ENSMUSG00000094651",36.5450486830637,1.80773281295459,0.667733443059865,2.70726714640908,0.00678396426028272,0.096441660144136,"Gal3st2","galactose-3-O-sulfotransferase 2"
"677","ENSMUSG00000042417",47.5086931127901,1.79970165696977,0.598788620877344,3.00557090469229,0.00265082784309866,0.0482903054231551,"Ccno","cyclin O"
"285","ENSMUSG00000025150",866.919389831131,1.77946915501465,0.163491349285861,10.8841792717931,1.37128259939505e-27,1.11247586346923e-24,"Cbr2","carbonyl reductase 2"
"253","ENSMUSG00000024140",109.10144873466,1.71913522698437,0.392427381000125,4.38077287727236,1.18259089466986e-05,0.000549272847222808,"Epas1","endothelial PAS domain protein 1"
"478","ENSMUSG00000031661",100.234866607321,1.70362347570781,0.403505232780015,4.22206042774319,2.42079185277815e-05,0.00102286861307144,"Nkd1","naked cuticle 1"
"374","ENSMUSG00000027832",725.996948526772,1.69621191883659,0.179724483628836,9.43784555441862,3.80522712909633e-21,1.78099265130666e-18,"Ptx3","pentraxin related gene"
"542","ENSMUSG00000034981",720.036250840559,1.68350632940869,0.16753701304357,10.0485635909653,9.32162048614176e-24,5.67173998479296e-21,"Parm1","prostate androgen-regulated mucin-like protein 1"
"803","ENSMUSG00000064325",110.296700984736,1.67730518409885,0.399212700396395,4.20153262266802,2.65114033967042e-05,0.00110485365730991,"Hhip","Hedgehog-interacting protein"
"562","ENSMUSG00000036452",169.162867232748,1.63815150957758,0.329221003474059,4.97584143262798,6.49648129947606e-07,4.70569529365025e-05,"Arhgap26","Rho GTPase activating protein 26"
"32","ENSMUSG00000003123",101.300929521823,1.63690814598568,0.422776430762544,3.87180558536164,0.000108032106696484,0.00365178529552641,"Lipe","lipase, hormone sensitive"
"246","ENSMUSG00000024030",874.325852880913,1.5735891143336,0.464897090128189,3.3848117094037,0.000712270955866128,0.0169620846613208,"Abcg1","ATP binding cassette subfamily G member 1"
"335","ENSMUSG00000026893",113.848853939599,1.55489678970449,0.385534422892574,4.03309457567618,5.50471121402511e-05,0.00207389568927157,"Gca","grancalcin"
"859","ENSMUSG00000098557",90.8048534168041,1.54463904596493,0.47329877906985,3.26356017440089,0.00110021817541619,0.0235299735969062,"Kctd12","potassium channel tetramerisation domain containing 12"
"636","ENSMUSG00000039462",2096.76475647751,1.53048844020685,0.123157668313704,12.4270657374613,1.86349721498005e-35,2.51965528989914e-32,"Col10a1","collagen, type X, alpha 1"
"95","ENSMUSG00000016024",657.663943213495,1.5164897612116,0.178077614397098,8.51589216503068,1.65312609389839e-17,5.58802539906931e-15,"Lbp","lipopolysaccharide binding protein"
"538","ENSMUSG00000034780",97.2092639417545,1.50865251928286,0.452166680867389,3.33649643620097,0.00084841516413803,0.0192978768829826,"B3galt1","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1"
"89","ENSMUSG00000015243",4211.57321947017,1.50449670475776,0.137517084674322,10.9404348435746,7.38448689277456e-28,6.41870149986954e-25,"Abca1","ATP-binding cassette, sub-family A (ABC1), member 1"
"693","ENSMUSG00000044433",66.3113876170168,1.50312347589461,0.495432004928473,3.0339652282085,0.00241362247341652,0.044705284442931,"Camsap3","calmodulin regulated spectrin-associated protein family, member 3"
"199","ENSMUSG00000022037",81.0233953768232,1.50137144758079,0.455561284525547,3.29565197609894,0.000981935761558471,0.0214913242489299,"Clu","clusterin"
"682","ENSMUSG00000042745",526.198356494015,1.49915312607024,0.196277911119783,7.63791053979249,2.20775166660722e-14,5.59711042311317e-12,"Id1","inhibitor of DNA binding 1, HLH protein"
"183","ENSMUSG00000021765",125.107110701224,1.49831802419371,0.366374018149422,4.08958591485775,4.32143980167393e-05,0.00168550003033878,"Fst","follistatin"
"754","ENSMUSG00000054728",511.378579761652,1.47777192168053,0.206832032488964,7.14479234138642,9.01320412262467e-13,2.10192058228187e-10,"Phactr1","phosphatase and actin regulator 1"
"675","ENSMUSG00000042256",111.001123882189,1.46943731011494,0.388636216560643,3.78100971422371,0.000156193578675458,0.00496271451410353,"Ptchd4","patched domain containing 4"
"846","ENSMUSG00000089774",1220.38883013814,1.46839108834903,0.142706339401277,10.2895995686642,7.85021522395988e-25,5.30718161446488e-22,"Slc5a3","solute carrier family 5 (inositol transporters), member 3"
"475","ENSMUSG00000031548",3113.51613074205,1.46411310297537,0.108916597640521,13.4425159681141,3.40654206934088e-41,5.9220300631156e-38,"Sfrp1","secreted frizzled-related protein 1"
"464","ENSMUSG00000031283",115.053132564619,1.46200244069082,0.379305896267288,3.85441527558165,0.00011600654657254,0.00388893571691801,"Chrdl1","chordin-like 1"
"532","ENSMUSG00000034459",90.7171564936433,1.44498111842879,0.466816716777422,3.09539283083934,0.00196552388057791,0.0385781614560526,"Ifit1","interferon-induced protein with tetratricopeptide repeats 1"
"96","ENSMUSG00000016194",532.907483816782,1.44046672147108,0.198542427834944,7.25520855758145,4.01043410341957e-13,9.56921031461035e-11,"Hsd11b1","hydroxysteroid 11-beta dehydrogenase 1"
"812","ENSMUSG00000068747",889.511523380861,1.42688304036087,0.164156326165836,8.69222084636197,3.55422327962243e-18,1.31064676029471e-15,"Sort1","sortilin 1"
"800","ENSMUSG00000063873",187.314396684702,1.42671101664783,0.296993491124999,4.80384607502175,1.55646501234968e-06,9.68160798222661e-05,"Slc24a3","solute carrier family 24 (sodium/potassium/calcium exchanger), member 3"
"448","ENSMUSG00000030513",757.615271329963,1.4161258344237,0.168998012571751,8.37954135006447,5.31343466500483e-17,1.70155753785379e-14,"Pcsk6","proprotein convertase subtilisin/kexin type 6"
"514","ENSMUSG00000033060",167.100055637087,1.39722505442685,0.315311327487629,4.43125550090384,9.36860005974267e-06,0.000450618553861694,"Lmo7","LIM domain only 7"
"571","ENSMUSG00000037071",25254.6272890995,1.37161541304246,0.0910068982798276,15.0715543433315,2.49180953383613e-51,1.51614151086259e-47,"Scd1","stearoyl-Coenzyme A desaturase 1"
"572","ENSMUSG00000037206",76.8246090106543,1.36761180131436,0.470236736477716,2.90834742423228,0.00363344429130825,0.0613254251900358,"Islr","immunoglobulin superfamily containing leucine-rich repeat"
"415","ENSMUSG00000029381",81.8449966856016,1.35793436646027,0.442401590339164,3.06946086115834,0.00214445502030608,0.0412853251073724,"Shroom3","shroom family member 3"
"85","ENSMUSG00000013415",147.342125072051,1.35331481928693,0.375905027167584,3.60015089312334,0.000318032566875897,0.00880523083728903,"Igf2bp1","insulin-like growth factor 2 mRNA binding protein 1"
"52","ENSMUSG00000005672",383.386936736803,1.35079720191238,0.246052315859512,5.48987802530436,4.0221140406342e-08,4.11303409751912e-06,"Kit","KIT proto-oncogene receptor tyrosine kinase"
"453","ENSMUSG00000030747",94.5215994105224,1.34385883555638,0.409968999686853,3.27795232464617,0.0010456305434521,0.0226008491709921,"Dgat2","diacylglycerol O-acyltransferase 2"
"421","ENSMUSG00000029650",171.472807140882,1.34103996136334,0.334378345591856,4.01054667278071,6.05783235728066e-05,0.00224970949657878,"Slc46a3","solute carrier family 46, member 3"
"579","ENSMUSG00000037419",133.612791720543,1.34065277460139,0.348777799620868,3.84385925955931,0.000121114481276012,0.00403774911907331,"Endod1","endonuclease domain containing 1"
"834","ENSMUSG00000076441",1144.22341840739,1.31559115135418,0.14221313381798,9.2508414380209,2.22732267966622e-20,1.00386258106882e-17,"Ass1","argininosuccinate synthetase 1"
"618","ENSMUSG00000038530",484.797196029584,1.3111529344905,0.195396704161201,6.71021008322026,1.94344408787815e-11,3.81447921054664e-09,"Rgs4","regulator of G-protein signaling 4"
"413","ENSMUSG00000029309",81.9042867732346,1.30544166436342,0.444756774092959,2.93518107065541,0.00333353099294423,0.0573296186807524,"Sparcl1","SPARC-like 1"
"652","ENSMUSG00000040569",1177.72173710284,1.29999719130986,0.148126088406225,8.77628785919678,1.68959028261634e-18,6.63245940295426e-16,"Slc26a7","solute carrier family 26, member 7"
"173","ENSMUSG00000021280",140.003825653551,1.27462240558995,0.355391548354945,3.58652987526008,0.0003351076877228,0.00918451678355574,"Exoc3l4","exocyst complex component 3-like 4"
"455","ENSMUSG00000030849",1335.43677012192,1.25405264040408,0.141573327801246,8.85797247179664,8.14828306438856e-19,3.30521522035148e-16,"Fgfr2","fibroblast growth factor receptor 2"
"70","ENSMUSG00000009281",314.499981608696,1.23731798803195,0.250402005208638,4.94132619665327,7.75929664345621e-07,5.48970237524527e-05,"Rarres2","retinoic acid receptor responder (tazarotene induced) 2"
"212","ENSMUSG00000022367",145.812893549529,1.23089041254756,0.330946784773019,3.71930010860138,0.00019977557509432,0.00594393392010458,"Has2","hyaluronan synthase 2"
"802","ENSMUSG00000064220",88.9019200011704,1.22331900197379,0.422202889828331,2.89746714540773,0.00376189138216596,0.0630557248341288,"H2ac18","H2A clustered histone 18"
"341","ENSMUSG00000026981",8210.27557054957,1.20985675198489,0.0910207142652329,13.2921034706384,2.57243490150598e-40,3.91299503955329e-37,"Il1rn","interleukin 1 receptor antagonist"
"23","ENSMUSG00000002020",1018.83885536702,1.20363608853151,0.147592852026623,8.15511098270805,3.48859373671397e-16,1.01077850433505e-13,"Ltbp2","latent transforming growth factor beta binding protein 2"
"828","ENSMUSG00000074476",170.62626612947,1.19985866758716,0.318665034960255,3.76526614454833,0.000166371773927841,0.00520457099467327,"Spc24","SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae)"
"334","ENSMUSG00000026873",102.022503392868,1.19251845543104,0.415282092574937,2.87158651132027,0.00408416975188708,0.0670718781521104,"Phf19","PHD finger protein 19"
"526","ENSMUSG00000034023",155.157164537331,1.189989630358,0.332590442090066,3.57794295855246,0.000346309002219098,0.00940677287500939,"Fancd2","Fanconi anemia, complementation group D2"
"699","ENSMUSG00000045636",146.21591547153,1.17973051171732,0.332847935283423,3.54435280096531,0.000393578206295668,0.0104573213808122,"Mtus1","mitochondrial tumor suppressor 1"
"422","ENSMUSG00000029651",293.825452314228,1.17845441954181,0.249521377851045,4.72285953889411,2.3255146806063e-06,0.000139433702665474,"Mtus2","microtubule associated tumor suppressor candidate 2"
"394","ENSMUSG00000028434",499.213190143094,1.16794315074804,0.192194278554621,6.07688823794055,1.22537102242063e-09,1.66361100201167e-07,"Epb41l4b","erythrocyte membrane protein band 4.1 like 4b"
"262","ENSMUSG00000024534",335.763040548818,1.16793771789299,0.24927597579208,4.68532001201418,2.79522846291075e-06,0.000163534303678658,"Sncaip","synuclein, alpha interacting protein (synphilin)"
"536","ENSMUSG00000034613",394.43011365262,1.16289488237314,0.247599569795058,4.6966756983289,2.64429784596687e-06,0.000156206118871703,"Ppm1h","protein phosphatase 1H (PP2C domain containing)"
"706","ENSMUSG00000046794",135.407274137509,1.16179494641071,0.361088634341968,3.21747857981715,0.00129322683143456,0.0269936145998751,"Ppp1r3b","protein phosphatase 1, regulatory subunit 3B"
"653","ENSMUSG00000040594",95.6990439983291,1.13700162187461,0.407325644869742,2.79138236493362,0.00524834313089203,0.0796347725184853,"Ranbp17","RAN binding protein 17"
"594","ENSMUSG00000037999",308.826787622587,1.13434291710494,0.234806775855607,4.83096330151264,1.35874049581678e-06,8.70788760068165e-05,"Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"313","ENSMUSG00000026185",224.350887972195,1.1325219074667,0.285007572612411,3.97365549653954,7.07779143944228e-05,0.00254821432031281,"Igfbp5","insulin-like growth factor binding protein 5"
"204","ENSMUSG00000022206",2846.15994509328,1.12966059829591,0.109433013725267,10.322850114792,5.55492629126864e-25,3.97634694343812e-22,"Npr3","natriuretic peptide receptor 3"
"717","ENSMUSG00000048040",366.526253606246,1.11374645579354,0.219275028034573,5.07922158659094,3.78984472299976e-07,3.03411976540685e-05,"Arxes2","adipocyte-related X-chromosome expressed sequence 2"
"320","ENSMUSG00000026315",254.362270245889,1.11261734748644,0.302204678745892,3.68166817305294,0.00023171286749541,0.00676190379988403,"Serpinb8","serine (or cysteine) peptidase inhibitor, clade B, member 8"
"606","ENSMUSG00000038248",102.436210096198,1.10391019643943,0.393038647114021,2.80865559798038,0.00497488353227517,0.0769242156343793,"Sobp","sine oculis binding protein"
"155","ENSMUSG00000020649",3590.36974156098,1.08709087525495,0.101906640764471,10.6675175150505,1.44433677212674e-26,1.09850838625064e-23,"Rrm2","ribonucleotide reductase M2"
"585","ENSMUSG00000037621",304.534248520603,1.08016950236431,0.238282499631885,4.53314659714007,5.81114542575419e-06,0.000299643341889842,"Atoh8","atonal bHLH transcription factor 8"
"419","ENSMUSG00000029591",177.734752438946,1.06809218374053,0.320052960405343,3.33723575744403,0.000846161395578906,0.0192826554734077,"Ung","uracil DNA glycosylase"
"784","ENSMUSG00000061353",139842.53750402,1.06188046229067,0.0787950095448989,13.4764938594949,2.15087513987869e-41,4.36233326286397e-38,"Cxcl12","chemokine (C-X-C motif) ligand 12"
"200","ENSMUSG00000022040",146.49371773256,1.0597226992176,0.346823751618047,3.0555078603286,0.00224679713447851,0.0428057687746647,"Ephx2","epoxide hydrolase 2, cytoplasmic"
"788","ENSMUSG00000062510",248.996940652555,1.05646704309095,0.290651050510473,3.63482960490068,0.000278164423347861,0.00789040295505856,"Nsl1","NSL1, MIS12 kinetochore complex component"
"713","ENSMUSG00000047428",242.545284873864,1.05334519767251,0.269456094918507,3.90915335572973,9.26201556383026e-05,0.00321109593721511,"Dlk2","delta like non-canonical Notch ligand 2"
"94","ENSMUSG00000015980",143.94768019615,1.05261156778626,0.373437457670609,2.81870912026912,0.00482171912590064,0.0756127577874806,"Lrrc27","leucine rich repeat containing 27"
"126","ENSMUSG00000019880",596.054576053798,1.05185475844871,0.181258837120778,5.80305366158689,6.51179397154152e-09,7.6194250807393e-07,"Rspo3","R-spondin 3"
"507","ENSMUSG00000032796",796.729581087848,1.04901994165138,0.1879789552728,5.5805179900538,2.39803346534473e-08,2.51936558351281e-06,"Lama1","laminin, alpha 1"
"405","ENSMUSG00000029093",118.438546155591,1.04473234072654,0.368795210692202,2.8328251301465,0.00461386186451945,0.0730414244483435,"Sorcs2","sortilin-related VPS10 domain containing receptor 2"
"197","ENSMUSG00000022018",659.615878989787,1.04471093619856,0.17400070446435,6.0040615319038,1.92441715199062e-09,2.54546003506237e-07,"Rgcc","regulator of cell cycle"
"277","ENSMUSG00000024892",2292.35299223891,1.04333814681795,0.119710970418522,8.71547647780593,2.8953831844896e-18,1.10105993662669e-15,"Pcx","pyruvate carboxylase"
"633","ENSMUSG00000039270",291.673645250533,1.03546292622708,0.253433852163082,4.08573249938516,4.39379771519569e-05,0.00170280650943364,"Megf9","multiple EGF-like-domains 9"
"698","ENSMUSG00000045441",860.956380787152,1.03500579019411,0.199024725485137,5.20038798029344,1.98872950488449e-07,1.70428516513657e-05,"Gprin3","GPRIN family member 3"
"104","ENSMUSG00000017493",17864.9248489001,1.03318627140874,0.108400699515119,9.53117716057394,1.55509717956175e-21,8.22781633829865e-19,"Igfbp4","insulin-like growth factor binding protein 4"
"809","ENSMUSG00000068101",178.195850136137,1.02813852039829,0.310261515628208,3.31378037110579,0.000920437754221944,0.0204394288889176,"Cenpm","centromere protein M"
"33","ENSMUSG00000003411",1477.9924452801,1.0248658166896,0.136672926217467,7.4986747196653,6.44662820168362e-14,1.601000379312e-11,"Rab3b","RAB3B, member RAS oncogene family"
"725","ENSMUSG00000048915",131.980050987697,1.01772480537843,0.350561883375682,2.90312453703867,0.00369459686461035,0.0620723235495616,"Efna5","ephrin A5"
"637","ENSMUSG00000039518",238.702640453188,1.01315280090408,0.273416456890119,3.70552969791151,0.000210949409647269,0.0061856466650545,"Cdsn","corneodesmosin"
"481","ENSMUSG00000031827",483.537688219766,1.01194506087773,0.196570898232817,5.14799021612643,2.63292221679404e-07,2.17959390858276e-05,"Cotl1","coactosin-like 1 (Dictyostelium)"
"624","ENSMUSG00000038894",561.201038956564,1.00833631464682,0.188220867934432,5.35719724232743,8.45228339058976e-08,8.09888477008557e-06,"Irs2","insulin receptor substrate 2"
"730","ENSMUSG00000050271",669.192430110388,1.0058298753139,0.199327787080561,5.04610967715895,4.50896638766277e-07,3.51728281868386e-05,"Prag1","PEAK1 related kinase activating pseudokinase 1"
"392","ENSMUSG00000028399",218.311009780156,1.00524349834185,0.284168410042735,3.53749207447329,0.000403946308932213,0.0106861361595567,"Ptprd","protein tyrosine phosphatase, receptor type, D"
"799","ENSMUSG00000063727",1163.21797848422,0.991018522558514,0.140542383689574,7.05138547206831,1.77144999605255e-12,3.91941363672064e-10,"Tnfrsf11b","tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)"
"361","ENSMUSG00000027508",165.463214919701,0.975960557919115,0.313656671334774,3.11155682984803,0.00186103649364658,0.036824313969407,"Pag1","phosphoprotein associated with glycosphingolipid microdomains 1"
"237","ENSMUSG00000023092",381.117737993797,0.967248157617263,0.233448628247136,4.14330195418113,3.42340716603534e-05,0.00136141966678053,"Fhl1","four and a half LIM domains 1"
"55","ENSMUSG00000006014",266.858258179879,0.964673483651045,0.26945564017439,3.58008272911532,0.000343485442725513,0.00935094933451178,"Prg4","proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)"
"163","ENSMUSG00000020901",144.966853943141,0.964170844621558,0.339127842786439,2.84308960508657,0.00446785074479118,0.071727276666707,"Pik3r5","phosphoinositide-3-kinase regulatory subunit 5"
"438","ENSMUSG00000030110",1110.16288343831,0.963007749240092,0.145643862354035,6.6120723089531,3.78976789827033e-11,6.78201258147818e-09,"Ret","ret proto-oncogene"
"191","ENSMUSG00000021913",298.640883984529,0.961038351221638,0.242863516477183,3.95711288859613,7.5861085322495e-05,0.00270339103099166,"Ogdhl","oxoglutarate dehydrogenase-like"
"806","ENSMUSG00000067279",261.654875513941,0.960989899529411,0.26645304871183,3.60660125367425,0.00031023383478498,0.00867870238045613,"Ppp1r3c","protein phosphatase 1, regulatory subunit 3C"
"696","ENSMUSG00000045287",516.865475465678,0.957982020942519,0.191081008913532,5.01348630295346,5.34525741124222e-07,4.04015139362774e-05,"Rtn4rl1","reticulon 4 receptor-like 1"
"312","ENSMUSG00000026107",449.579892547562,0.954651856604561,0.210900588355711,4.52654904401887,5.99546900738942e-06,0.000306549841810596,"Nabp1","nucleic acid binding protein 1"
"498","ENSMUSG00000032372",265.634272100744,0.953177977308523,0.26466626195548,3.60143363293074,0.000316467215138819,0.00879244187448468,"Plscr2","phospholipid scramblase 2"
"178","ENSMUSG00000021567",351.280924080668,0.952980910534121,0.245768803665988,3.8775503494303,0.000105513496189511,0.00359662110680718,"Nkd2","naked cuticle 2"
"747","ENSMUSG00000053647",161.215088727122,0.945964820300495,0.338797594122614,2.79212378337651,0.00523633202929004,0.0795517159356186,"Gper1","G protein-coupled estrogen receptor 1"
"658","ENSMUSG00000040723",180.087274838502,0.944919399063977,0.309724484729081,3.05083855378921,0.00228203244564988,0.0431882625678279,"Rcsd1","RCSD domain containing 1"
"821","ENSMUSG00000072620",374.490974981912,0.934573748067692,0.216925065992727,4.30827919212907,1.64529618543821e-05,0.000728058519294455,"Slfn2","schlafen 2"
"188","ENSMUSG00000021835",416.57411649901,0.933897071285702,0.25453815613829,3.66898654981346,0.000243513888930509,0.00698896347734756,"Bmp4","bone morphogenetic protein 4"
"586","ENSMUSG00000037628",138.94995237747,0.931866020045034,0.343284252718855,2.71456092921402,0.00663636913954008,0.0950093835988979,"Cdkn3","cyclin-dependent kinase inhibitor 3"
"273","ENSMUSG00000024778",340.984851371726,0.924817249150095,0.231355205892033,3.99739113535089,6.4044428952434e-05,0.00236168683612779,"Fas","Fas (TNF receptor superfamily member 6)"
"122","ENSMUSG00000019817",158.61946951222,0.924709930131451,0.330040437908788,2.80180797235219,0.00508171116554238,0.0782776495866901,"Plagl1","pleiomorphic adenoma gene-like 1"
"369","ENSMUSG00000027699",531.777354269583,0.921999527637863,0.189738113639301,4.85932694255946,1.17785487437872e-06,7.66487484829658e-05,"Ect2","ect2 oncogene"
"101","ENSMUSG00000017146",249.807780028366,0.920395945575795,0.266527436528401,3.4532878024275,0.000553797813220683,0.0137815247220501,"Brca1","breast cancer 1, early onset"
"783","ENSMUSG00000061232",1198.94786231939,0.920081647290121,0.14807561193057,6.21359341551483,5.17864215364559e-10,7.68523126435527e-08,"H2-K1","histocompatibility 2, K1, K region"
"115","ENSMUSG00000018796",877.404014401169,0.916069379711098,0.155299557521763,5.89872498241166,3.66321222589313e-09,4.54873771192791e-07,"Acsl1","acyl-CoA synthetase long-chain family member 1"
